,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume
494,494.0,494.0,494.0,2020-08-11,11039.679688,11090.919922,10855.05957,10876.080078,10876.080078,4331770000
495,495.0,495.0,495.0,2020-08-12,10972.070313,11190.259766,10970.870117,11157.719727,11157.719727,3745230000
496,496.0,496.0,496.0,2020-08-13,11174.639648,11271.219727,11139.639648,11178.370117,11178.370117,3480470000
497,497.0,497.0,497.0,2020-08-14,11187.820313,11213.269531,11106.929688,11164.450195,11164.450195,3514260000
498,498.0,498.0,498.0,2020-08-17,11231.969727,11306.469727,11228.139648,11288.570313,11288.570313,3214870000
499,499.0,499.0,499.0,2020-08-18,11339.759766,11421.099609,11279.080078,11399.030273,11399.030273,3228590000
500,500.0,500.0,500.0,2020-08-19,11397.230469,11440.219727,11303.400391,11318.639648,11318.639648,3496480000
501,501.0,501.0,501.0,2020-08-20,11277.049805,11497.179688,11268.459961,11477.049805,11477.049805,4215130000
502,502.0,502.0,502.0,2020-08-21,11476.849609,11574.790039,11461.530273,11555.160156,11555.160156,3929290000
503,503.0,503.0,503.0,2020-08-24,11703.339844,11728.089844,11535.549805,11626.169922,11626.169922,3907310000
504,504.0,504.0,504.0,2020-08-25,11610.580078,11723.950195,11580.889648,11721.80957,11721.80957,3475280000
505,505.0,505.0,505.0,2020-08-26,11779.349609,11979.650391,11768.0,11971.94043,11971.94043,3471520000
506,506.0,506.0,506.0,2020-08-27,11997.889648,12047.990234,11842.839844,11926.160156,11926.160156,3547400000
507,507.0,507.0,507.0,2020-08-28,11992.679688,12018.139648,11928.69043,11995.849609,11995.849609,3012980000
508,508.0,508.0,508.0,2020-08-31,12017.459961,12167.459961,12000.110352,12110.700195,12110.700195,3612050000
509,509.0,509.0,509.0,2020-09-01,12203.360352,12300.44043,12132.780273,12292.860352,12292.860352,3511060000
510,510.0,510.0,510.0,2020-09-02,12417.450195,12439.480469,12176.179688,12420.540039,12420.540039,3982360000
511,511.0,511.0,511.0,2020-09-03,12195.75,12235.0,11662.110352,11771.370117,11771.370117,4465010000
512,512.0,512.0,512.0,2020-09-04,11686.240234,11846.179688,11145.990234,11622.129883,11622.129883,4284440000
513,513.0,513.0,513.0,2020-09-08,11143.910156,11400.459961,11055.160156,11068.259766,11068.259766,3905420000
514,514.0,514.0,514.0,2020-09-09,11308.25,11480.370117,11197.129883,11395.849609,11395.849609,3550660000
515,515.0,515.0,515.0,2020-09-10,11501.429688,11566.339844,11095.94043,11154.120117,11154.120117,3840010000
516,516.0,516.0,516.0,2020-09-11,11251.19043,11280.410156,10945.219727,11087.400391,11087.400391,3630250000
517,517.0,517.0,517.0,2020-09-14,11250.799805,11363.25,11192.820313,11277.759766,11277.759766,3737610000
518,518.0,518.0,518.0,2020-09-15,11432.94043,11495.400391,11367.200195,11438.870117,11438.870117,3786110000
519,519.0,519.0,519.0,2020-09-16,11467.900391,11486.089844,11242.959961,11247.599609,11247.599609,3678020000
520,520.0,520.0,520.0,2020-09-17,10965.740234,11160.040039,10936.799805,11080.950195,11080.950195,3740110000
521,521.0,521.0,521.0,2020-09-18,11147.799805,11153.969727,10769.400391,10936.980469,10936.980469,5759090000
522,522.0,522.0,522.0,2020-09-21,10768.009766,10984.759766,10677.849609,10980.219727,10980.219727,3900970000
523,523.0,523.0,523.0,2020-09-22,11082.089844,11207.080078,10943.259766,11186.370117,11186.370117,3515440000
524,524.0,524.0,524.0,2020-09-23,11167.219727,11179.589844,10806.049805,10833.330078,10833.330078,4097320000
525,525.0,525.0,525.0,2020-09-24,10746.349609,11026.429688,10728.410156,10896.469727,10896.469727,4086360000
526,526.0,526.0,526.0,2020-09-25,10910.5,11177.730469,10851.679688,11151.129883,11151.129883,3785270000
527,527.0,527.0,527.0,2020-09-28,11332.320313,11369.400391,11243.240234,11364.450195,11364.450195,3591740000
528,528.0,528.0,528.0,2020-09-29,11354.700195,11396.219727,11305.790039,11322.950195,11322.950195,3389040000
529,529.0,529.0,529.0,2020-09-30,11328.549805,11535.009766,11328.549805,11418.05957,11418.05957,4260630000
530,530.0,530.0,530.0,2020-10-01,11554.959961,11606.730469,11488.599609,11583.200195,11583.200195,4005900000
531,531.0,531.0,531.0,2020-10-02,11328.849609,11479.080078,11225.169922,11255.69043,11255.69043,3731510000
532,532.0,532.0,532.0,2020-10-05,11345.240234,11512.05957,11336.070313,11509.05957,11509.05957,3623920000
533,533.0,533.0,533.0,2020-10-06,11476.679688,11536.419922,11256.259766,11291.269531,11291.269531,4390960000
534,534.0,534.0,534.0,2020-10-07,11412.650391,11519.549805,11382.480469,11503.19043,11503.19043,3910770000
535,535.0,535.0,535.0,2020-10-08,11576.44043,11582.780273,11510.240234,11550.94043,11550.94043,3507570000
536,536.0,536.0,536.0,2020-10-09,11615.570313,11727.599609,11600.860352,11725.849609,11725.849609,3504230000
537,537.0,537.0,537.0,2020-10-12,11900.120117,12204.75,11880.230469,12088.110352,12088.110352,3885030000
538,538.0,538.0,538.0,2020-10-13,12131.070313,12187.780273,12032.75,12083.169922,12083.169922,3634130000
539,539.0,539.0,539.0,2020-10-14,12105.099609,12159.209961,11913.570313,11985.360352,11985.360352,3410410000
540,540.0,540.0,540.0,2020-10-15,11767.269531,11928.629883,11765.490234,11898.570313,11898.570313,3325270000
541,541.0,541.0,541.0,2020-10-16,11952.120117,12034.129883,11824.139648,11852.169922,11852.169922,3166980000
542,542.0,542.0,542.0,2020-10-19,11913.009766,11962.469727,11606.480469,11634.349609,11634.349609,3477410000
543,543.0,543.0,543.0,2020-10-20,11679.080078,11801.400391,11613.759766,11677.839844,11677.839844,3510040000
544,544.0,544.0,544.0,2020-10-21,11686.19043,11789.459961,11646.480469,11665.370117,11665.370117,3467310000
545,545.0,545.0,545.0,2020-10-22,11712.639648,11739.219727,11529.730469,11662.910156,11662.910156,3434040000
546,546.0,546.0,546.0,2020-10-23,11680.730469,11693.009766,11569.089844,11692.570313,11692.570313,3145570000
547,547.0,547.0,547.0,2020-10-26,11584.169922,11708.080078,11360.730469,11504.519531,11504.519531,3205100000
548,548.0,548.0,548.0,2020-10-27,11560.860352,11633.490234,11503.099609,11598.950195,11598.950195,3104770000
549,549.0,549.0,549.0,2020-10-28,11400.480469,11426.099609,11136.099609,11142.759766,11142.759766,3930690000
550,550.0,550.0,550.0,2020-10-29,11214.330078,11467.370117,11187.080078,11350.740234,11350.740234,3244190000
551,551.0,551.0,551.0,2020-10-30,11265.700195,11293.759766,10960.019531,11052.950195,11052.950195,3671600000
552,552.0,552.0,552.0,2020-11-02,11152.480469,11222.519531,10957.110352,11084.759766,11084.759766,3209000000
553,553.0,553.0,553.0,2020-11-03,11155.849609,11356.080078,11115.549805,11279.910156,11279.910156,3216580000
554,554.0,554.0,554.0,2020-11-04,11627.759766,11846.459961,11564.910156,11777.019531,11777.019531,3620760000
555,555.0,555.0,555.0,2020-11-05,12021.769531,12117.040039,11977.070313,12078.070313,12078.070313,3848160000
556,556.0,556.0,556.0,2020-11-06,12044.290039,12116.910156,11895.5,12091.349609,12091.349609,4183220000
557,557.0,557.0,557.0,2020-11-09,12194.709961,12268.660156,11818.240234,11830.389648,11830.389648,5863900000
558,558.0,558.0,558.0,2020-11-10,11704.459961,11761.950195,11512.459961,11624.290039,11624.290039,4736560000
559,559.0,559.0,559.0,2020-11-11,11734.80957,11904.129883,11714.320313,11892.929688,11892.929688,3854680000
560,560.0,560.0,560.0,2020-11-12,11924.150391,11976.889648,11786.089844,11827.139648,11827.139648,3886670000
561,561.0,561.0,561.0,2020-11-13,11910.620117,11957.089844,11808.950195,11937.839844,11937.839844,3654230000
562,562.0,562.0,562.0,2020-11-16,11925.360352,12035.5,11891.849609,12013.379883,12013.379883,4172570000
563,563.0,563.0,563.0,2020-11-17,12030.269531,12047.129883,11964.200195,11977.490234,11977.490234,4145030000
564,564.0,564.0,564.0,2020-11-18,11963.360352,12027.150391,11892.540039,11894.709961,11894.709961,4731420000
565,565.0,565.0,565.0,2020-11-19,11863.120117,12000.290039,11842.660156,11985.429688,11985.429688,5385190000
566,566.0,566.0,566.0,2020-11-20,11976.0,12017.419922,11903.570313,11906.44043,11906.44043,5350970000
567,567.0,567.0,567.0,2020-11-23,11959.889648,12001.830078,11817.530273,11905.94043,11905.94043,5473250000
568,568.0,568.0,568.0,2020-11-24,11952.700195,12094.160156,11878.30957,12079.80957,12079.80957,6339580000
569,569.0,569.0,569.0,2020-11-25,12112.110352,12174.990234,12081.509766,12152.219727,12152.219727,4448640000
570,570.0,570.0,570.0,2020-11-27,12220.370117,12306.709961,12214.450195,12258.209961,12258.209961,3401830000
571,571.0,571.0,571.0,2020-11-30,12278.780273,12299.610352,12090.929688,12268.320313,12268.320313,7760390000
572,572.0,572.0,572.0,2020-12-01,12387.620117,12510.019531,12338.360352,12455.330078,12455.330078,6512420000
573,573.0,573.0,573.0,2020-12-02,12390.580078,12472.25,12318.269531,12456.410156,12456.410156,5194960000
574,574.0,574.0,574.0,2020-12-03,12469.160156,12538.919922,12445.360352,12467.129883,12467.129883,5209980000
575,575.0,575.0,575.0,2020-12-04,12479.910156,12531.209961,12450.509766,12528.480469,12528.480469,5086900000
576,576.0,576.0,576.0,2020-12-07,12523.570313,12610.0,12523.120117,12596.469727,12596.469727,4771820000
577,577.0,577.0,577.0,2020-12-08,12574.839844,12651.349609,12504.969727,12635.719727,12635.719727,4809480000
578,578.0,578.0,578.0,2020-12-09,12626.969727,12643.240234,12311.299805,12364.639648,12364.639648,5168450000
579,579.0,579.0,579.0,2020-12-10,12268.469727,12447.849609,12226.129883,12401.740234,12401.740234,4518580000
580,580.0,580.0,580.0,2020-12-11,12327.070313,12378.610352,12236.799805,12375.410156,12375.410156,4292680000
581,581.0,581.0,581.0,2020-12-14,12427.860352,12544.30957,12426.25,12462.209961,12462.209961,4491930000
582,582.0,582.0,582.0,2020-12-15,12565.280273,12596.839844,12467.570313,12595.919922,12595.919922,4423650000
583,583.0,583.0,583.0,2020-12-16,12607.870117,12698.110352,12568.709961,12668.160156,12668.160156,4592700000
584,584.0,584.0,584.0,2020-12-17,12741.639648,12760.969727,12685.980469,12752.05957,12752.05957,5029830000
585,585.0,585.0,585.0,2020-12-18,12786.919922,12793.469727,12611.219727,12738.179688,12738.179688,7125800000
586,586.0,586.0,586.0,2020-12-21,12575.599609,12706.44043,12474.030273,12690.259766,12690.259766,5192860000
587,587.0,587.0,587.0,2020-12-22,12715.480469,12761.230469,12606.419922,12717.55957,12717.55957,5811850000
588,588.0,588.0,588.0,2020-12-23,12733.75,12737.589844,12649.599609,12653.139648,12653.139648,7100250000
589,589.0,589.0,589.0,2020-12-24,12668.200195,12732.549805,12665.799805,12711.009766,12711.009766,3305960000
590,590.0,590.0,590.0,2020-12-28,12813.969727,12861.910156,12747.049805,12838.860352,12838.860352,5109140000
591,591.0,591.0,591.0,2020-12-29,12909.860352,12925.530273,12816.589844,12843.490234,12843.490234,4726920000
592,592.0,592.0,592.0,2020-12-30,12900.030273,12917.450195,12828.790039,12845.360352,12845.360352,5343010000
593,593.0,593.0,593.0,2020-12-31,12852.959961,12904.089844,12804.75,12888.280273,12888.280273,4815840000
594,594.0,594.0,594.0,2021-01-04,12950.219727,12950.219727,12537.419922,12694.660156,12694.660156,6636170000
595,595.0,595.0,595.0,2021-01-05,12663.129883,12809.669922,12663.129883,12802.379883,12802.379883,6971860000
596,596.0,596.0,596.0,2021-01-06,12601.259766,12803.290039,12569.419922,12623.349609,12623.349609,7689880000
597,597.0,597.0,597.0,2021-01-07,12745.410156,12966.679688,12744.820313,12939.570313,12939.570313,6841480000
598,598.0,598.0,598.0,2021-01-08,13037.240234,13113.089844,12939.730469,13105.200195,13105.200195,7289390000
599,599.0,599.0,599.0,2021-01-11,12961.5,13023.209961,12883.589844,12902.490234,12902.490234,6960470000
600,600.0,600.0,600.0,2021-01-12,12916.099609,12957.429688,12783.709961,12892.089844,12892.089844,7264070000
601,601.0,601.0,601.0,2021-01-13,12911.870117,13008.849609,12878.019531,12973.629883,12973.629883,7104810000
602,602.0,602.0,602.0,2021-01-14,13010.94043,13037.049805,12886.160156,12898.69043,12898.69043,6734100000
603,603.0,603.0,603.0,2021-01-15,12898.089844,12941.290039,12758.099609,12803.929688,12803.929688,6458360000
604,604.0,604.0,604.0,2021-01-19,12921.610352,13012.089844,12861.299805,12996.540039,12996.540039,6297860000
605,605.0,605.0,605.0,2021-01-20,13155.120117,13332.259766,13138.299805,13296.450195,13296.450195,6820990000
606,606.0,606.0,606.0,2021-01-21,13356.700195,13433.69043,13297.790039,13404.990234,13404.990234,7258640000
607,607.0,607.0,607.0,2021-01-22,13356.179688,13404.769531,13336.900391,13366.400391,13366.400391,5972750000
608,608.0,608.0,608.0,2021-01-25,13515.629883,13563.700195,13205.589844,13483.290039,13483.290039,7193710000
609,609.0,609.0,609.0,2021-01-26,13507.469727,13536.299805,13440.320313,13490.19043,13490.19043,6849600000
610,610.0,610.0,610.0,2021-01-27,13371.160156,13393.509766,13034.139648,13112.650391,13112.650391,11621190000
611,611.0,611.0,611.0,2021-01-28,13163.320313,13401.849609,13150.099609,13201.530273,13201.530273,9959270000
612,612.0,612.0,612.0,2021-01-29,13124.700195,13167.870117,12845.429688,12925.379883,12925.379883,7872250000
613,613.0,613.0,613.0,2021-02-01,13067.650391,13280.219727,12983.099609,13248.900391,13248.900391,7092520000
614,614.0,614.0,614.0,2021-02-02,13371.370117,13501.230469,13363.759766,13456.120117,13456.120117,7325270000
615,615.0,615.0,615.0,2021-02-03,13555.030273,13561.450195,13400.080078,13402.370117,13402.370117,7546940000
616,616.0,616.0,616.0,2021-02-04,13454.849609,13563.129883,13406.44043,13560.889648,13560.889648,7295370000
617,617.0,617.0,617.0,2021-02-05,13592.769531,13642.959961,13527.80957,13603.959961,13603.959961,6792910000
618,618.0,618.0,618.0,2021-02-08,13672.330078,13698.410156,13607.959961,13695.019531,13695.019531,8564530000
619,619.0,619.0,619.0,2021-02-09,13667.139648,13741.790039,13664.700195,13687.080078,13687.080078,8766770000
620,620.0,620.0,620.0,2021-02-10,13751.419922,13770.910156,13531.929688,13655.269531,13655.269531,10785930000
621,621.0,621.0,621.0,2021-02-11,13723.629883,13747.200195,13637.19043,13734.349609,13734.349609,10916780000
622,622.0,622.0,622.0,2021-02-12,13695.900391,13816.25,13656.780273,13807.700195,13807.700195,7416940000
623,623.0,623.0,623.0,2021-02-16,13841.030273,13879.769531,13726.780273,13773.769531,13773.769531,7722100000
624,624.0,624.0,624.0,2021-02-17,13636.150391,13713.139648,13552.660156,13699.709961,13699.709961,7280500000
625,625.0,625.0,625.0,2021-02-18,13556.009766,13669.94043,13477.169922,13637.509766,13637.509766,6499420000
626,626.0,626.0,626.0,2021-02-19,13686.230469,13701.69043,13545.450195,13580.780273,13580.780273,6737820000
627,627.0,627.0,627.0,2021-02-22,13414.040039,13447.370117,13220.769531,13223.740234,13223.740234,6483740000
628,628.0,628.0,628.0,2021-02-23,12982.360352,13259.849609,12758.120117,13194.709961,13194.709961,7516510000
629,629.0,629.0,629.0,2021-02-24,13095.860352,13312.429688,12971.820313,13302.19043,13302.19043,5886230000
630,630.0,630.0,630.0,2021-02-25,13197.75,13294.55957,12773.759766,12828.30957,12828.30957,6390380000
631,631.0,631.0,631.0,2021-02-26,12958.959961,13090.360352,12764.339844,12909.44043,12909.44043,5906110000
632,632.0,632.0,632.0,2021-03-01,13106.019531,13293.780273,13051.700195,13282.950195,13282.950195,5079530000
633,633.0,633.0,633.0,2021-03-02,13297.759766,13301.620117,13052.120117,13059.950195,13059.950195,4948140000
634,634.0,634.0,634.0,2021-03-03,13020.099609,13057.290039,12679.889648,12683.330078,12683.330078,5529980000
635,635.0,635.0,635.0,2021-03-04,12655.919922,12799.080078,12314.160156,12464.0,12464.0,7864380000
636,636.0,636.0,636.0,2021-03-05,12594.160156,12700.959961,12208.389648,12668.509766,12668.509766,7725200000
637,637.0,637.0,637.0,2021-03-08,12629.55957,12718.580078,12287.570313,12299.080078,12299.080078,6010230000
638,638.0,638.0,638.0,2021-03-09,12635.450195,12868.519531,12592.830078,12794.490234,12794.490234,6345560000
639,639.0,639.0,639.0,2021-03-10,12950.25,12979.379883,12726.849609,12752.070313,12752.070313,6023880000
640,640.0,640.0,640.0,2021-03-11,12960.530273,13117.860352,12920.009766,13052.900391,13052.900391,6008850000
641,641.0,641.0,641.0,2021-03-12,12873.389648,12943.580078,12778.129883,12937.290039,12937.290039,5497210000
642,642.0,642.0,642.0,2021-03-15,12936.129883,13085.009766,12885.639648,13082.540039,13082.540039,5972370000
643,643.0,643.0,643.0,2021-03-16,13156.650391,13297.480469,13091.780273,13152.280273,13152.280273,5493890000
644,644.0,644.0,644.0,2021-03-17,13024.830078,13280.290039,12950.080078,13202.379883,13202.379883,5536110000
645,645.0,645.0,645.0,2021-03-18,13006.290039,13040.360352,12781.530273,12789.139648,12789.139648,5739720000
646,646.0,646.0,646.0,2021-03-19,12792.669922,12906.019531,12704.070313,12866.990234,12866.990234,7630590000
647,647.0,647.0,647.0,2021-03-22,12943.139648,13167.459961,12943.139648,13086.509766,13086.509766,5321760000
648,648.0,648.0,648.0,2021-03-23,13127.169922,13180.660156,12993.5,13017.790039,13017.790039,5675010000
649,649.0,649.0,649.0,2021-03-24,13072.820313,13077.490234,12797.849609,12798.879883,12798.879883,6248650000
650,650.0,650.0,650.0,2021-03-25,12707.580078,12845.660156,12627.929688,12780.509766,12780.509766,5634290000
651,651.0,651.0,651.0,2021-03-26,12777.269531,12992.299805,12721.660156,12979.120117,12979.120117,5224360000
652,652.0,652.0,652.0,2021-03-29,12950.509766,13013.469727,12836.599609,12965.740234,12965.740234,4965090000
653,653.0,653.0,653.0,2021-03-30,12904.009766,12929.459961,12798.030273,12896.530273,12896.530273,4721950000
654,654.0,654.0,654.0,2021-03-31,12970.330078,13167.05957,12966.650391,13091.44043,13091.44043,5004720000
655,655.0,655.0,655.0,2021-04-01,13268.879883,13333.410156,13255.820313,13329.519531,13329.519531,4576480000
656,656.0,656.0,656.0,2021-04-05,13434.040039,13623.599609,13420.80957,13598.160156,13598.160156,4459000000
657,657.0,657.0,657.0,2021-04-06,13567.200195,13660.290039,13551.599609,13578.459961,13578.459961,4073710000
658,658.0,658.0,658.0,2021-04-07,13553.900391,13648.799805,13532.629883,13616.700195,13616.700195,4098740000
659,659.0,659.0,659.0,2021-04-08,13730.730469,13763.179688,13703.509766,13758.509766,13758.509766,4153600000
660,660.0,660.0,660.0,2021-04-09,13709.669922,13849.30957,13674.919922,13845.05957,13845.05957,3926110000
661,661.0,661.0,661.0,2021-04-12,13792.740234,13839.389648,13747.629883,13819.349609,13819.349609,4250900000
662,662.0,662.0,662.0,2021-04-13,13874.580078,14002.530273,13874.580078,13986.490234,13986.490234,4219360000
663,663.0,663.0,663.0,2021-04-14,13988.860352,13990.540039,13782.179688,13803.910156,13803.910156,4120770000
664,664.0,664.0,664.0,2021-04-15,13934.870117,14040.110352,13931.009766,14026.19043,14026.19043,4406880000
665,665.0,665.0,665.0,2021-04-16,14035.959961,14050.379883,13966.540039,14041.910156,14041.910156,4427780000
666,666.0,666.0,666.0,2021-04-19,13970.830078,14025.639648,13835.75,13907.669922,13907.669922,4379610000
667,667.0,667.0,667.0,2021-04-20,13891.959961,13934.889648,13730.589844,13809.299805,13809.299805,4245120000
668,668.0,668.0,668.0,2021-04-21,13768.919922,13939.700195,13717.44043,13935.150391,13935.150391,3999620000
669,669.0,669.0,669.0,2021-04-22,13920.879883,13954.030273,13716.759766,13762.360352,13762.360352,4420820000
670,670.0,670.0,670.0,2021-04-23,13794.490234,13989.429688,13789.450195,13941.44043,13941.44043,4355100000
671,671.0,671.0,671.0,2021-04-26,13954.94043,14039.400391,13919.929688,14026.160156,14026.160156,4506210000
672,672.0,672.0,672.0,2021-04-27,14048.129883,14048.339844,13931.179688,13960.280273,13960.280273,4691460000
673,673.0,673.0,673.0,2021-04-28,13953.610352,13992.080078,13895.150391,13901.620117,13901.620117,4559710000
674,674.0,674.0,674.0,2021-04-29,14063.94043,14073.480469,13836.099609,13970.200195,13970.200195,4928030000
675,675.0,675.0,675.0,2021-04-30,13857.790039,13969.209961,13838.820313,13860.759766,13860.759766,4792460000
676,676.0,676.0,676.0,2021-05-03,13923.040039,13955.0,13784.660156,13799.719727,13799.719727,4761430000
677,677.0,677.0,677.0,2021-05-04,13680.629883,13705.379883,13396.110352,13544.669922,13544.669922,5879730000
678,678.0,678.0,678.0,2021-05-05,13649.120117,13676.860352,13478.580078,13503.370117,13503.370117,4535690000
679,679.0,679.0,679.0,2021-05-06,13490.94043,13617.339844,13403.459961,13613.730469,13613.730469,5021400000
680,680.0,680.0,680.0,2021-05-07,13715.55957,13814.650391,13669.780273,13719.629883,13719.629883,4391100000
681,681.0,681.0,681.0,2021-05-10,13647.730469,13648.490234,13358.620117,13359.080078,13359.080078,4818670000
682,682.0,682.0,682.0,2021-05-11,13102.639648,13381.660156,13094.759766,13351.269531,13351.269531,4738390000
683,683.0,683.0,683.0,2021-05-12,13155.070313,13236.889648,12967.179688,13001.629883,13001.629883,4752930000
684,684.0,684.0,684.0,2021-05-13,13133.730469,13226.639648,13006.769531,13109.150391,13109.150391,4698110000
685,685.0,685.0,685.0,2021-05-14,13238.990234,13430.0,13220.19043,13393.120117,13393.120117,4022610000
686,686.0,686.0,686.0,2021-05-17,13329.860352,13350.139648,13196.570313,13312.910156,13312.910156,3997780000
687,687.0,687.0,687.0,2021-05-18,13352.259766,13400.519531,13212.849609,13217.679688,13217.679688,4301300000
688,688.0,688.0,688.0,2021-05-19,12998.530273,13243.980469,12994.349609,13237.910156,13237.910156,4333520000
689,689.0,689.0,689.0,2021-05-20,13294.589844,13526.009766,13293.099609,13494.089844,13494.089844,3990760000
690,690.0,690.0,690.0,2021-05-21,13573.219727,13573.839844,13401.530273,13411.740234,13411.740234,3733940000
691,691.0,691.0,691.0,2021-05-24,13504.389648,13687.610352,13500.120117,13641.75,13641.75,3509470000
692,692.0,692.0,692.0,2021-05-25,13701.299805,13734.410156,13614.540039,13657.730469,13657.730469,4128990000
693,693.0,693.0,693.0,2021-05-26,13687.709961,13726.05957,13661.05957,13702.740234,13702.740234,4264500000
694,694.0,694.0,694.0,2021-05-27,13686.860352,13724.759766,13652.129883,13657.849609,13657.849609,5087180000
695,695.0,695.0,695.0,2021-05-28,13717.0,13765.799805,13684.830078,13686.509766,13686.509766,4447940000
696,696.0,696.0,696.0,2021-06-01,13764.269531,13773.450195,13602.120117,13654.589844,13654.589844,4186280000
697,697.0,697.0,697.0,2021-06-02,13655.709961,13712.679688,13610.160156,13675.790039,13675.790039,5097630000
698,698.0,698.0,698.0,2021-06-03,13568.910156,13608.540039,13469.849609,13529.679688,13529.679688,5396250000
699,699.0,699.0,699.0,2021-06-04,13619.790039,13784.769531,13613.580078,13770.769531,13770.769531,4360710000
700,700.0,700.0,700.0,2021-06-07,13744.150391,13808.419922,13710.110352,13802.889648,13802.889648,4639210000
701,701.0,701.0,701.0,2021-06-08,13873.459961,13913.400391,13746.419922,13810.860352,13810.860352,5958410000
702,702.0,702.0,702.0,2021-06-09,13865.509766,13900.709961,13811.049805,13814.94043,13814.94043,5640490000
703,703.0,703.0,703.0,2021-06-10,13834.259766,13962.980469,13817.830078,13960.349609,13960.349609,4919880000
704,704.0,704.0,704.0,2021-06-11,13959.469727,13998.650391,13934.0,13998.299805,13998.299805,4157580000
705,705.0,705.0,705.0,2021-06-14,14002.139648,14129.330078,13963.94043,14128.200195,14128.200195,4415160000
706,706.0,706.0,706.0,2021-06-15,14120.80957,14126.259766,14008.929688,14030.410156,14030.410156,4554580000
707,707.0,707.0,707.0,2021-06-16,14053.120117,14100.110352,13843.599609,13983.009766,13983.009766,4683030000
708,708.0,708.0,708.0,2021-06-17,13946.700195,14205.429688,13946.519531,14163.80957,14163.80957,4558280000
709,709.0,709.0,709.0,2021-06-18,14125.120117,14140.620117,14024.599609,14049.580078,14049.580078,6126070000
710,710.0,710.0,710.0,2021-06-21,14055.040039,14150.910156,13967.889648,14137.230469,14137.230469,4562010000
711,711.0,711.0,711.0,2021-06-22,14140.299805,14288.490234,14128.009766,14270.419922,14270.419922,4433140000
712,712.0,712.0,712.0,2021-06-23,14275.089844,14324.740234,14247.580078,14274.240234,14274.240234,4417470000
713,713.0,713.0,713.0,2021-06-24,14358.299805,14429.139648,14337.650391,14365.959961,14365.959961,4324620000
714,714.0,714.0,714.0,2021-06-25,14396.629883,14401.709961,14324.259766,14345.179688,14345.179688,7468090000
715,715.0,715.0,715.0,2021-06-28,14401.629883,14530.070313,14400.589844,14524.980469,14524.980469,4283000000
716,716.0,716.0,716.0,2021-06-29,14523.629883,14575.19043,14481.849609,14572.75,14572.75,4901300000
717,717.0,717.0,717.0,2021-06-30,14560.070313,14582.299805,14530.870117,14554.799805,14554.799805,5293810000
718,718.0,718.0,718.0,2021-07-01,14530.629883,14576.639648,14483.419922,14560.049805,14560.049805,4410470000
719,719.0,719.0,719.0,2021-07-02,14633.509766,14738.139648,14626.820313,14727.629883,14727.629883,3751420000
720,720.0,720.0,720.0,2021-07-06,14755.150391,14797.450195,14635.30957,14786.360352,14786.360352,4489540000
721,721.0,721.0,721.0,2021-07-07,14889.759766,14891.19043,14735.75,14810.540039,14810.540039,4605630000
722,722.0,722.0,722.0,2021-07-08,14577.669922,14763.669922,14551.759766,14722.139648,14722.139648,4575010000
723,723.0,723.0,723.0,2021-07-09,14709.320313,14838.719727,14685.540039,14826.089844,14826.089844,3826500000
724,724.0,724.0,724.0,2021-07-12,14878.709961,14899.459961,14813.790039,14877.889648,14877.889648,3897090000
725,725.0,725.0,725.0,2021-07-13,14871.040039,15002.280273,14843.799805,14874.540039,14874.540039,4583460000
726,726.0,726.0,726.0,2021-07-14,14984.860352,15001.129883,14871.730469,14900.44043,14900.44043,4496220000
727,727.0,727.0,727.0,2021-07-15,14903.490234,14907.509766,14717.549805,14794.69043,14794.69043,4512550000
728,728.0,728.0,728.0,2021-07-16,14842.080078,14875.969727,14667.099609,14681.379883,14681.379883,4069530000
729,729.0,729.0,729.0,2021-07-19,14517.959961,14578.959961,14455.070313,14549.089844,14549.089844,4537130000
730,730.0,730.0,730.0,2021-07-20,14601.339844,14790.599609,14530.780273,14728.209961,14728.209961,4652450000
731,731.0,731.0,731.0,2021-07-21,14723.669922,14843.169922,14710.110352,14842.629883,14842.629883,4098520000
732,732.0,732.0,732.0,2021-07-22,14865.469727,14941.379883,14865.469727,14940.169922,14940.169922,3597540000
733,733.0,733.0,733.0,2021-07-23,15004.429688,15125.839844,14948.040039,15111.790039,15111.790039,3997250000
734,734.0,734.0,734.0,2021-07-26,15088.280273,15142.349609,15048.230469,15125.950195,15125.950195,4437090000
735,735.0,735.0,735.0,2021-07-27,15103.009766,15107.740234,14787.799805,14956.969727,14956.969727,4329230000
736,736.0,736.0,736.0,2021-07-28,15005.169922,15078.849609,14913.549805,15018.099609,15018.099609,4268210000
737,737.0,737.0,737.0,2021-07-29,15015.299805,15091.959961,15004.419922,15048.360352,15048.360352,3928640000
738,738.0,738.0,738.0,2021-07-30,14882.389648,14990.860352,14882.389648,14959.900391,14959.900391,3645050000
739,739.0,739.0,739.0,2021-08-02,15046.099609,15059.889648,14945.129883,14963.620117,14963.620117,3746130000
740,740.0,740.0,740.0,2021-08-03,14997.200195,15063.660156,14864.530273,15061.419922,15061.419922,4141370000
741,741.0,741.0,741.0,2021-08-04,15059.160156,15117.379883,15017.139648,15083.389648,15083.389648,4337330000
742,742.0,742.0,742.0,2021-08-05,15105.400391,15184.269531,15083.839844,15181.639648,15181.639648,4107300000
