Date,DayOfWeek,Open,High,Low,Close,Adj Close,Volume,OC Difference,HL Difference,OC %Change,HL %Change,Close_Status,Close_Difference,Same Bracket,Avg_OC_Spread_10_Day,Avg_Volume_10_Day,Volatility_10_Day,Price_Change_Magnitude,Price_Direction,MA_Volume_Ratio,Close_Bracket,Close_Lag_5,Close_Lag_4,Close_Lag_3,Close_Lag_2,Close_Lag_1,ShortEMA,LongEMA,MACD,SignalLine,MACD_Histogram
2021-11-18,4,16398.759766,16501.919922,16309.509766,16482.970703,16482.970703,5391360000,-84.21093699999983,192.41015600000173,0.005135201576316563,-0.011659864846603982,0,-90.36914099999922,0,77.09306639999996,5217444000.0,230.50488788948294,90.36914099999922,0,1.0333335633310103,16400,16032.469727,16199.889648,16189.120117,16309.769531,16308.070313,16284.229612429597,16123.459919374585,160.76969305501189,141.72841809246245,19.041274962549437
2021-11-17,3,16329.070313,16398.949219,16276.769531,16308.070313,16308.070313,5049320000,21.0,122.17968799999835,-0.0012860499463512843,-0.00745045834146737,0,-174.90038999999888,1,31.731054700000094,5180542000.0,231.05141342650927,174.90038999999888,0,0.9746702179038409,16300,15985.570313,16032.469727,16199.889648,16189.120117,16309.769531,16287.897412517352,16137.134763346838,150.76264917051412,143.53526430807278,7.22738486244134
2021-11-16,2,16170.290039,16329.5,16156.69043,16309.769531,16309.769531,5533020000,-139.4794920000004,172.80956999999944,0.008625664206615929,-0.010582661440950393,1,1.699217999999746,0,43.204980400000025,5101818000.0,225.8538201660238,1.699217999999746,1,1.0845192831261328,16300,16219.94043,15985.570313,16032.469727,16199.889648,16189.120117,16291.262353822374,16149.922523913738,141.3398299086366,143.09617742818554,-1.7563475195489389
2021-11-15,1,16227.009766,16256.730469,16096.370117,16189.120117,16189.120117,5020180000,37.889648999998826,160.3603519999997,-0.0023349741909558684,-0.009864243754658494,0,-120.64941399999952,0,5.320019500000126,4940689000.0,217.39931268204373,120.64941399999952,0,1.016089051547264,16100,16336.030273,16219.94043,15985.570313,16032.469727,16199.889648,16275.54816354201,16152.826049327534,122.72211421447537,139.0213647854435,-16.299250570968127
2021-11-12,5,16078.129883,16218.549805,16012.780273,16199.889648,16199.889648,5446540000,-121.7597650000007,205.76953200000025,0.007573005435709397,-0.012687295379304736,1,10.769530999999915,0,-19.935058600000048,5001720000.0,197.89152666682946,10.769530999999915,1,1.0889334069080236,16100,16359.379883,16336.030273,16219.94043,15985.570313,16032.469727,16263.908391920162,16156.31224182179,107.59615009837216,132.73632184802923,-25.14017174965707
2021-11-11,4,16114.049805,16116.25,16019.389648,16032.469727,16032.469727,4570460000,81.58007800000087,96.8603519999997,-0.005062667609149844,-0.006010104832079404,0,-167.4199210000006,0,0.6889648999998826,5108549000.0,164.9330987575732,167.4199210000006,0,0.8946689167511166,16000,16346.240234,16359.379883,16336.030273,16219.94043,15985.570313,16228.302443470908,16147.138722205362,81.16372126554597,122.42180173153258,-41.25808046598661
2021-11-10,3,16087.019531,16224.509766,15905.280273,15985.570313,15985.570313,5369110000,101.44921799999975,319.2294929999989,-0.006306278040161829,-0.01967575585358977,0,-46.899413999999524,0,-38.223925699999924,5225751000.0,113.18565633412896,46.899413999999524,0,1.0274331861583148,15900,16144.5,16346.240234,16359.379883,16336.030273,16219.94043,16190.959038783076,16135.170691893854,55.78834688922143,109.09511076307035,-53.30676387384892
2021-11-09,2,16389.990234,16401.890625,16168.629883,16219.94043,16219.94043,5574660000,170.04980400000022,233.2607420000004,-0.010375223021624663,-0.014221576483656156,1,234.3701170000004,0,-8.677929699999913,5239779000.0,141.56032806754823,234.3701170000004,1,1.0639112832812223,16200,15972.490234,16144.5,16346.240234,16359.379883,16336.030273,16195.41771435491,16141.44993175357,53.96778260133942,98.06964513072417,-44.101862529384746
2021-11-08,1,16351.490234,16401.929688,16314.0,16336.030273,16336.030273,5723650000,15.459961000000476,87.92968800000017,-0.0009454771876299232,-0.005360935552865551,1,116.08984299999975,1,-4.495019599999978,5255361000.0,144.86282584854715,116.08984299999975,1,1.089106913873281,16300,15905.280273,15972.490234,16144.5,16346.240234,16359.379883,16217.050415684924,16155.863290364416,61.18712532050813,90.69314116868097,-29.506015848172837
2021-11-05,5,16397.589844,16454.480469,16302.05957,16359.379883,16359.379883,5566400000,38.20996099999866,152.42089899999883,-0.0023302181212917685,-0.009263185142013908,1,23.349609999999302,1,-21.395996099999866,5324470000.0,128.25078967620536,23.349609999999302,1,1.0454373862562847,16300,15850.469727,15905.280273,15972.490234,16144.5,16346.240234,16238.94725681032,16170.938593522606,68.00866328771372,86.15624559248752,-18.147582304773806
2021-11-04,4,16193.219727,16387.949219,16169.55957,16346.240234,16346.240234,5297250000,-153.0205070000011,218.38964899999883,0.009449665327819897,-0.013326234178636605,0,-13.139648999998826,0,-13.673046899999827,5315059000.0,125.94038209482468,13.139648999998826,0,0.9966493316442959,16300,15778.160156,15850.469727,15905.280273,15972.490234,16144.5,16255.453868685656,16183.923900224636,71.52996846101996,83.23099016619402,-11.701021705174057
2021-11-03,3,16000.599609,16157.599609,15950.589844,16144.5,16144.5,5325110000,-143.90039099999922,207.0097650000007,0.00899343740337445,-0.012811913279785288,0,-201.74023400000078,0,-16.357031300000017,5342638000.0,129.97939646888548,201.74023400000078,0,0.99671922372431,16100,15598.389648,15778.160156,15850.469727,15905.280273,15972.490234,16238.384042734016,16181.003611319107,57.38043141490925,78.06087841593707,-20.680447001027815
2021-11-02,2,15885.339844,15988.330078,15877.269531,15972.490234,15972.490234,5129370000,-87.1503900000007,111.06054700000095,0.005486215016855179,-0.006946350648140588,0,-172.00976599999922,0,-33.72792969999991,5302273000.0,138.61860390066087,172.00976599999922,0,0.9673907775024032,15900,15559.490234,15598.389648,15778.160156,15850.469727,15905.280273,16197.477302928784,16165.558175962136,31.919126966648037,68.83252812607927,-36.91340115943123
2021-11-01,1,15879.610352,15910.349609,15785.30957,15905.280273,15905.280273,5273950000,-25.669921000000613,125.04003900000134,0.0016165334306686907,-0.007859037800732549,0,-67.20996100000048,0,-28.38398440000001,5327650000.0,135.8987288795431,67.20996100000048,0,0.9899205090424483,15900,15514.19043,15559.490234,15598.389648,15778.160156,15850.469727,16152.52391370897,16146.278331298274,6.245582410696443,56.315138983002704,-50.06955657230626
2021-10-29,5,15638.740234,15856.900391,15638.740234,15850.469727,15850.469727,5338290000,-211.7294929999989,218.16015699999843,0.013538781886003855,-0.013758058108495211,0,-54.81054600000061,0,-34.941992100000064,5316825000.0,135.38072706242943,54.81054600000061,0,1.0040371838456221,15800,15355.070313,15514.19043,15559.490234,15598.389648,15778.160156,16106.054038830665,16124.366582831735,-18.31254400106991,41.38960238618818,-59.70214638725809
2021-10-28,4,15674.389648,15784.0,15650.009766,15778.160156,15778.160156,5714890000,-103.77050799999961,133.99023400000078,0.00662038588617327,-0.008488991003547946,0,-72.30957099999978,0,-25.43095709999998,5431268000.0,128.18944651442425,72.30957099999978,0,1.05222021818846,15700,15489.589844,15355.070313,15514.19043,15559.490234,15598.389648,16055.608826087486,16098.72166232568,-43.11283623819509,24.489114661311525,-67.60195089950662
2021-10-27,3,15603.160156,15729.75,15578.679688,15598.389648,15598.389648,6130110000,4.770507999999609,151.07031199999983,-0.00030573985989403366,-0.009604113987825607,0,-179.7705079999996,0,-38.718066499999985,5507368000.0,137.22938515385295,179.7705079999996,0,1.1130743396845826,15500,15388.709961,15489.589844,15355.070313,15514.19043,15559.490234,15985.267414074026,16061.66003163489,-76.39261756086489,4.312768216876242,-80.70538577774113
2021-10-26,2,15615.360352,15710.790039,15518.589844,15559.490234,15559.490234,7173230000,55.87011799999891,192.20019499999944,-0.0035778948894280957,-0.012233642899108662,0,-38.899413999999524,0,-66.04501959999997,5667225000.0,98.5688651595819,38.899413999999524,0,1.2657394050880282,15500,15410.719727,15388.709961,15489.589844,15355.070313,15514.19043,15919.763232524176,16024.46226884712,-104.69903632294518,-17.489592691088042,-87.20944363185714
2021-10-25,1,15417.25,15555.650391,15338.490234,15514.19043,15514.19043,5750200000,-96.94043000000056,217.16015699999843,0.006287789975514477,-0.013960210697820797,0,-45.29980400000022,0,-82.18398429999998,5669880000.0,76.081085830055,45.29980400000022,0,1.0141660846437668,15500,15300.889648,15410.719727,15388.709961,15489.589844,15355.070313,15857.367416751225,15986.664354858447,-129.29693810722165,-39.851061774314765,-89.44587633290689
2021-10-22,5,15422.070313,15474.280273,15291.950195,15355.070313,15355.070313,5775770000,67.0,182.33007800000087,-0.004344423196120595,-0.011782782448249693,0,-159.1201170000004,0,-100.43095699999995,5690817000.0,69.55996090626621,159.1201170000004,0,1.0149280850183726,15300,15146.919922,15300.889648,15410.719727,15388.709961,15489.589844,15780.090939251037,15939.87961101708,-159.788671766044,-63.83858377266061,-95.95008799338338
2021-10-21,4,15365.80957,15497.580078,15350.5,15489.589844,15489.589844,4961860000,-123.78027400000065,147.08007800000087,0.008055564754731022,-0.009490518988109136,1,134.51953099999992,0,-85.66503900000006,5657278000.0,99.41435703759815,134.51953099999992,1,0.8770755122870044,15400,15052.419922,15146.919922,15300.889648,15410.719727,15388.709961,15735.39846305857,15906.524813460259,-171.1263504016897,-85.29613709846643,-85.83021330322327
2021-10-20,3,15448.0,15457.110352,15333.429688,15388.709961,15388.709961,4117050000,59.290038999999524,123.68066399999952,-0.0038380398109787365,-0.008001538527154038,0,-100.87988299999961,0,-75.57900389999995,5536472000.0,91.09804791789703,100.87988299999961,0,0.7436233760416381,15300,14774.599609,15052.419922,15146.919922,15300.889648,15410.719727,15682.061770434175,15868.168157722463,-186.1063872882878,-105.45818713643071,-80.6482001518571
2021-10-19,2,15349.450195,15414.969727,15320.620117,15410.719727,15410.719727,4483400000,-61.269532000000254,94.3496099999993,0.003991643428372338,-0.00612064841325908,1,22.009765999999217,0,-56.17705070000011,5471875000.0,88.91319565966303,22.009765999999217,1,0.8193535122786979,15400,14662.110352,14774.599609,15052.419922,15146.919922,15300.889648,15640.31684067507,15834.28308878006,-193.96624810498906,-123.15979933014239,-70.80644877484667
2021-10-18,1,15091.580078,15307.509766,15074.709961,15300.889648,15300.889648,4167740000,-209.30956999999944,232.79980499999874,0.013869294594614643,-0.015208208817679663,0,-109.83007899999939,0,-60.4390625,5361254000.0,90.50799973971667,109.83007899999939,0,0.7773815603588266,15300,14713.730469,14662.110352,14774.599609,15052.419922,15146.919922,15588.097272571213,15794.77246353709,-206.67519096587785,-139.8628776572895,-66.81231330858836
2021-10-15,5,15106.969727,15150.139648,15064.589844,15146.919922,15146.919922,4494440000,-39.95019499999944,85.54980400000022,0.0026444876584745037,-0.005646799698727121,0,-153.96972600000117,1,-70.35498050000005,5276869000.0,95.1363539995174,153.96972600000117,0,0.8517247633018746,15100,14820.75,14713.730469,14662.110352,14774.599609,15052.419922,15520.223834021795,15746.783386386196,-226.5595523644006,-157.20221259871172,-69.35733976568886
2021-10-14,4,14925.580078,15059.889648,14901.589844,15052.419922,15052.419922,4262400000,-126.83984399999827,158.29980400000022,0.008498151719205715,-0.010511352187831132,0,-94.5,0,-72.57402340000007,5131620000.0,95.44530295154257,94.5,0,0.8306148935423902,15000,14897.129883,14820.75,14713.730469,14662.110352,14774.599609,15448.254001403058,15695.349055690924,-247.09505428786542,-175.18078093654248,-71.91427335132295
2021-10-13,3,14751.799805,14800.830078,14676.580078,14774.599609,14774.599609,4053580000,-22.799804000000222,124.25,0.0015455608333481057,-0.008394799436599544,0,-277.82031299999835,1,-82.37900389999996,4923967000.0,111.38612987537259,277.82031299999835,0,0.8232345992570624,14700,14766.75,14897.129883,14820.75,14713.730469,14662.110352,15344.61486411028,15627.145392973078,-282.5305288627969,-196.65073052179338,-85.87979834100355
2021-10-12,2,14772.290039,14784.780273,14636.330078,14662.110352,14662.110352,4063830000,110.17968699999983,148.45019499999944,-0.007458538026881198,-0.010040744079984707,0,-112.48925700000109,0,-89.7379882000001,4613027000.0,110.62269983151324,112.48925700000109,0,0.8809465021557429,14600,14674.150391,14766.75,14897.129883,14820.75,14713.730469,15239.614169939468,15555.661315863961,-316.0471459244927,-220.53001360233324,-95.51713232215948
2021-10-11,1,14765.69043,14907.570313,14709.049805,14713.730469,14713.730469,3539540000,51.959961000000476,198.5205079999996,-0.0035189658923386,-0.013316758118986147,1,51.62011700000039,1,-80.04599610000005,4391961000.0,118.88577620004953,51.62011700000039,1,0.8059133494127111,14700,14472.120117,14674.150391,14766.75,14897.129883,14820.75,15158.70898517955,15493.296067948113,-334.58708276856305,-243.3414274355792,-91.24565533298386
2021-10-08,5,14942.360352,14948.349609,14805.5,14820.75,14820.75,3571380000,121.6103519999997,142.84960900000078,-0.008138630653738882,-0.009556212741639042,1,107.01953099999992,0,-53.43203130000002,4171522000.0,128.6088875680971,107.01953099999992,1,0.85613356467975,14800,14791.870117,14472.120117,14674.150391,14766.75,14897.129883,15106.715295151927,15443.477840692698,-336.7625455407706,-262.02565105661745,-74.73689448415314
2021-10-07,4,14899.070313,15010.320313,14878.219727,14897.129883,14897.129883,3984180000,1.9404300000005605,132.10058600000048,-0.00013023832757587983,-0.008800650702010138,1,76.37988299999961,1,-59.24599610000005,4073754000.0,120.2079379472616,76.37988299999961,1,0.9780119270824895,14800,14689.620117,14791.870117,14472.120117,14674.150391,14766.75,15074.471385590092,15403.00762160435,-328.536236014259,-275.3277680481458,-53.208467966113176
2021-10-06,3,14529.889648,14775.639648,14499.480469,14766.75,14766.75,4465910000,-236.8603519999997,276.1591790000002,0.016301593318198592,-0.01869016743633028,0,-130.3798829999996,0,-62.195996100000045,4108640000.0,121.6959596868333,130.3798829999996,0,1.0869557809883563,14700,14752.889648,14689.620117,14791.870117,14472.120117,14674.150391,15027.129633960845,15355.877427411437,-328.7477934505914,-286.01177312863496,-42.73602032195646
2021-10-05,2,14533.429688,14763.639648,14520.230469,14674.150391,14674.150391,4176390000,-140.72070299999905,243.40917900000022,0.009682552984461038,-0.016487071264501798,0,-92.59960900000078,0,-73.65693360000004,4077939000.0,118.2320683419015,92.59960900000078,0,1.0241423424921265,14600,14770.299805,14752.889648,14689.620117,14791.870117,14472.120117,14972.825135043791,15305.379128417997,-332.5539933742057,-295.3202171777491,-37.233776196456574
2021-10-04,1,14713.599609,14727.599609,14384.929688,14472.120117,14472.120117,4557110000,241.4794920000004,342.6699210000006,-0.016411992878499457,-0.02326719425415367,0,-202.03027399999883,0,-82.8769531,4116876000.0,124.78004129095737,202.03027399999883,0,1.1069339955830586,14400,15204.820313,14770.299805,14752.889648,14689.620117,14791.870117,14895.793593806286,15243.65623868333,-347.86264487704466,-305.8287027176082,-42.033942159436435
2021-10-01,5,14731.379883,14830.839844,14555.120117,14791.870117,14791.870117,4710720000,-60.49023400000078,275.7197269999997,0.004106216422387319,-0.0185909719139436,1,319.75,1,-35.504980499999874,4138504000.0,174.72002094302636,319.75,1,1.1382663880474684,14700,15329.679688,15204.820313,14770.299805,14752.889648,14689.620117,14879.80536660532,15210.190600040121,-330.3852334348012,-310.7400088610468,-19.645224573754376
2021-09-30,4,14830.299805,14888.219727,14684.549805,14689.620117,14689.620117,5950950000,140.67968800000017,203.66992199999913,-0.009485963861133161,-0.013679937946552522,0,-102.25,0,-36.27998049999987,4307359000.0,175.0276963852147,102.25,0,1.3815774352683396,14600,15316.580078,15329.679688,15204.820313,14770.299805,14752.889648,14850.546097435272,15171.629823518631,-321.0837260833596,-312.8087523055094,-8.274973777850164
2021-09-29,3,14835.509766,14914.919922,14727.410156,14752.889648,14752.889648,5294600000,82.62011799999891,187.50976599999922,-0.005569078468024576,-0.012571959285105924,1,63.269530999999915,0,-2.1709961000000475,4431461000.0,154.79247590274557,63.269530999999915,1,1.1947752671184515,14700,15176.509766,15316.580078,15329.679688,15204.820313,14770.299805,14835.522028291383,15140.612032739475,-305.09000444809135,-311.2650027340258,6.174998285934464
2021-09-28,2,15001.980469,15040.570313,14758.980469,14770.299805,14770.299805,4989510000,231.68066399999952,281.5898440000001,-0.015443338596443517,-0.018722019055129435,1,17.410157000000254,0,10.818945300000086,4524029000.0,149.87858510507363,17.410157000000254,1,1.1028908081712119,14700,15027.769531,15176.509766,15316.580078,15329.679688,15204.820313,14825.487840092708,15113.181497351365,-287.69365725865646,-306.55073363895195,18.857076380295496
2021-09-27,1,15205.230469,15240.580078,15106.450195,15204.820313,15204.820313,4650790000,0.41015599999991537,134.12988300000143,-2.6974665121724396e-05,-0.008800838440107662,1,434.5205079999996,1,49.10898440000001,4635154000.0,201.48595764067602,434.5205079999996,1,1.003373350702048,15200,15012.19043,15027.769531,15176.509766,15316.580078,15329.679688,14883.846682078445,15119.969557769782,-236.12287569133696,-292.46516204942895,56.342286358092
2021-09-24,5,15222.969727,15345.540039,15209.160156,15329.679688,15329.679688,3992150000,-106.70996100000048,136.3798829999996,0.007009799199083731,-0.008887265137192714,1,124.859375,0,50.89296880000002,4677231000.0,202.13361488617429,124.859375,1,0.853528508641117,15300,15333.469727,15012.19043,15027.769531,15176.509766,15316.580078,14952.436375297146,15135.503641490539,-183.06726619339315,-270.58558287822177,87.51831668482862
2021-09-23,4,15231.200195,15356.919922,15199.429688,15316.580078,15316.580078,4196130000,-85.37988300000143,157.49023399999896,0.005605591280195331,-0.01025532690148249,0,-13.099609999999302,0,41.94501950000013,4698426000.0,202.85922699192503,13.099609999999302,0,0.8930927080686171,15300,15515.910156,15333.469727,15012.19043,15027.769531,15176.509766,15008.458483405278,15148.916710861611,-140.45822745633268,-244.560111793844,104.10188433751131
2021-09-22,3,15073.959961,15230.339844,15029.900391,15176.509766,15176.509766,4252490000,-102.54980499999874,200.43945300000087,0.006803109817547614,-0.013160537128721004,0,-140.07031200000165,0,40.975976599999925,4677084000.0,203.7948620603716,140.07031200000165,0,0.9092182222940619,15100,15503.530273,15515.910156,15333.469727,15012.19043,15027.769531,15034.31252688139,15150.960640871861,-116.64811399047176,-218.97771223316957,102.32959824269781
2021-09-21,2,15096.969727,15139.900391,14986.980469,15027.769531,15027.769531,4083010000,69.20019599999978,152.91992199999913,-0.004583714298389265,-0.010100457602145339,0,-148.7402349999993,1,35.36191400000007,4667746000.0,208.60002639462877,148.7402349999993,0,0.874728402102428,15000,15382.900391,15503.530273,15515.910156,15333.469727,15012.19043,15033.305912130407,15141.835373473947,-108.52946134353988,-196.88806205524364,88.35860071170376
2021-09-20,1,15068.650391,15157.259766,14821.030273,15012.19043,15012.19043,4879490000,56.45996099999866,336.2294929999989,-0.0037468492223908987,-0.022182736074380142,0,-15.579100999999355,1,54.007031300000016,4699984000.0,192.75467171195567,15.579100999999355,0,1.038192895975816,15000,15434.5,15382.900391,15503.530273,15515.910156,15333.469727,15030.057376418037,15132.232044327728,-102.17466790969047,-177.945383226133,75.77071531644253
2021-09-17,5,15481.429688,15485.209961,15291.040039,15333.469727,15333.469727,6709540000,147.95996100000048,194.16992200000095,-0.009557254335152749,-0.012539056460262673,1,321.27929699999913,0,54.15996099999993,4899866000.0,192.98939980246595,321.27929699999913,1,1.3693313245709169,15300,15440.75,15434.5,15382.900391,15503.530273,15515.910156,15076.736199584493,15147.138539340489,-70.40233975599585,-156.4367745321056,86.03443477610975
2021-09-16,4,15452.669922,15539.139648,15370.879883,15515.910156,15515.910156,3701500000,-63.24023400000078,168.2597650000007,0.00409251180017542,-0.010828126190477794,1,182.44042900000022,0,82.62900389999996,4674921000.0,188.29383493150087,182.44042900000022,1,0.7917780856617684,15500,15561.049805,15440.75,15434.5,15382.900391,15503.530273,15144.301423648416,15174.454955389341,-30.153531740925246,-131.18012597386954,101.02659423294429
2021-09-15,3,15419.950195,15518.950195,15316.400391,15503.530273,15503.530273,4465140000,-83.58007800000087,202.54980400000022,0.005420256028265393,-0.01305177228194592,0,-12.379882999999609,0,75.0640625,4591975000.0,190.66280021547593,12.379882999999609,0,0.9723789872549393,15500,15620.849609,15561.049805,15440.75,15434.5,15382.900391,15199.567400471737,15198.830904841983,0.7364956297533354,-104.79680165314497,105.5332972828983
2021-09-14,2,15505.780273,15525.969727,15352.05957,15382.900391,15382.900391,4593140000,122.87988200000109,173.91015700000025,-0.007924779007346706,-0.011201242824631218,0,-120.62988200000109,0,61.260058599999866,4552338000.0,200.06592589330617,120.62988200000109,0,1.0089628669927408,15300,15675.759766,15620.849609,15561.049805,15440.75,15434.5,15227.772475937621,15212.465681594429,15.30679434319245,-80.77608245387749,96.08287679706994
2021-09-13,1,15545.660156,15562.280273,15351.700195,15434.5,15434.5,4723370000,111.16015599999992,210.58007800000087,-0.007150558733724574,-0.013531441042438348,1,51.59960900000078,0,22.967968699999982,4559596000.0,151.4171911724544,51.59960900000078,1,1.0359185331331986,15400,15652.860352,15675.759766,15620.849609,15561.049805,15440.75,15259.576710408757,15228.91266814299,30.66404226576742,-58.488057509948504,89.15209977571593
2021-09-10,5,15648.049805,15673.5,15433.429688,15440.75,15440.75,4587150000,207.29980500000056,240.07031199999983,-0.013247644759781014,-0.01531695613615337,1,6.25,0,11.107031199999984,4619096000.0,147.13384135951938,6.25,1,0.9930839281106086,15400,15604.25,15652.860352,15675.759766,15620.849609,15561.049805,15287.449524192025,15244.60432235462,42.8452018374046,-38.22140564047788,81.06660747788249
2021-09-09,4,15639.44043,15675.459961,15556.740234,15561.049805,15561.049805,4031140000,78.390625,118.7197269999997,-0.005012367632388494,-0.007573604047049991,1,120.29980500000056,0,24.446972699999968,4602597000.0,150.69943059635565,120.29980500000056,1,0.8758403136316302,15500,15611.570313,15604.25,15652.860352,15675.759766,15620.849609,15329.54187508556,15268.0447284765,61.49714660906102,-18.277695190570103,79.77484179963112
2021-09-08,3,15669.009766,15669.009766,15528.450195,15620.849609,15620.849609,4131560000,48.160156999998435,140.55957099999978,-0.0030735928893541567,-0.008970545879995451,1,59.79980400000022,1,44.433984300000155,4590504000.0,139.27668099764256,59.79980400000022,1,0.9000231782828204,15600,15582.509766,15611.570313,15604.25,15652.860352,15675.759766,15374.358449533936,15294.178423330093,80.18002620384323,1.4138490883125616,78.76617711553067
2021-09-07,2,15662.299805,15701.400391,15610.230469,15675.759766,15675.759766,4014250000,-13.459960999998657,91.16992199999913,0.0008593859884933199,-0.005806483481069465,1,54.910156999998435,1,64.79902349999993,4583628000.0,121.66806748215153,54.910156999998435,1,0.8757800589402107,15600,15605.089844,15582.509766,15611.570313,15604.25,15652.860352,15420.727882836407,15322.443707972308,98.28417486409853,20.787914243469757,77.49626062062877
2021-09-03,5,15578.959961,15668.120117,15554.969727,15652.860352,15652.860352,3706990000,-73.90039099999922,113.1503900000007,0.004743602344764972,-0.007221695337734351,0,-22.899413999999524,0,64.06699219999992,4466378000.0,122.22614838765726,22.899413999999524,0,0.8299767731257855,15600,15432.950195,15605.089844,15582.509766,15611.570313,15604.25,15456.440570400036,15346.919014937323,109.52155546271388,38.53464248731858,70.9869129753953
2021-09-02,4,15656.280273,15681.759766,15554.290039,15604.25,15604.25,4050510000,52.03027300000031,127.4697269999997,-0.00332328446430082,-0.008128534609768086,0,-48.61035199999969,1,27.07802730000003,4200475000.0,86.48009472887566,48.61035199999969,0,0.964298085335587,15600,15278.519531,15432.950195,15605.089844,15582.509766,15611.570313,15479.180482646185,15365.98056938641,113.19991325977571,53.46769664181001,59.732216617965705
2021-09-01,3,15637.129883,15696.419922,15603.669922,15611.570313,15611.570313,4271690000,25.55956999999944,92.75,-0.001634543563380303,-0.0059089907418953674,1,7.320313000000169,1,9.566015700000026,4257494000.0,67.0782685197098,7.320313000000169,1,1.0033343558440717,15600,15368.919922,15278.519531,15432.950195,15605.089844,15582.509766,15499.548148854465,15384.172402246675,115.37574660778955,65.84930663500592,49.526439972783635
2021-08-31,2,15601.339844,15604.450195,15522.780273,15582.509766,15582.509766,4188020000,18.830078000000867,81.66992199999913,-0.0012069526199855573,-0.00523375838170626,0,-29.060547000000952,0,7.897949299999891,4229782000.0,67.88717060071805,29.060547000000952,0,0.990126677923354,15500,15357.679688,15368.919922,15278.519531,15432.950195,15605.089844,15512.311474569164,15398.864058820995,113.44741574816908,75.36892845763856,38.07848729053052
2021-08-30,1,15460.929688,15620.620117,15459.740234,15605.089844,15605.089844,4061760000,-144.16015599999992,160.8798829999996,0.009324158308014932,-0.010299199506485227,1,22.580078000000867,0,22.218945300000087,4176644000.0,50.687784644714554,22.580078000000867,1,0.9724937054726235,15600,15312.820313,15357.679688,15368.919922,15278.519531,15432.950195,15526.585069866214,15414.14004290833,112.44502695788469,82.78414815768778,29.66087880019691
2021-08-27,5,15305.75,15447.030273,15292.740234,15432.950195,15432.950195,4048610000,-127.20019499999944,154.29003899999952,0.008310614964964111,-0.009988330201545888,0,-172.13964900000065,0,-0.15498050000005606,4109168000.0,78.19447112557913,172.13964900000065,0,0.985262710115527,15400,15092.570313,15312.820313,15357.679688,15368.919922,15278.519531,15512.179704502181,15415.533387507714,96.64631699446727,85.55658192504369,11.089735069423583
2021-08-26,4,15348.980469,15369.280273,15265.230469,15278.519531,15278.519531,3630900000,70.46093800000017,104.04980400000022,-0.004590594022991207,-0.00676998546137452,0,-154.43066399999952,0,-16.223046900000007,4013543000.0,92.01902762008869,154.43066399999952,0,0.9046620404963893,15200,14933.94043,15092.570313,15312.820313,15357.679688,15368.919922,15476.231985501847,15405.384212951587,70.84777255025983,82.61482005008692,-11.767047499827086
2021-08-25,3,15384.830078,15404.360352,15341.919922,15368.919922,15368.919922,3654150000,15.910156000001734,62.44043000000056,-0.0010341457084243615,-0.004053425690726179,1,90.40039099999922,1,-19.21298830000014,3975844000.0,87.46312487765024,90.40039099999922,1,0.9190878716569363,15300,14857.919922,14933.94043,15092.570313,15312.820313,15357.679688,15459.722437270793,15402.68315436258,57.03928290821386,77.49971262171232,-20.460429713498456
2021-08-24,2,15338.919922,15384.419922,15319.549805,15357.679688,15357.679688,3809750000,-18.759766000001036,64.87011699999857,0.0012230174024896404,-0.004216611177340079,0,-11.240233999998964,1,-26.31699210000006,3943663000.0,83.10907069391271,11.240233999998964,0,0.9660434981386594,15300,15002.830078,14857.919922,14933.94043,15092.570313,15312.820313,15444.023552767594,15399.349564261647,44.67398850594691,70.93456779855924,-26.260579292612334
2021-08-23,1,15140.139648,15341.469727,15140.139648,15312.820313,15312.820313,3906780000,-172.68066499999986,201.3300789999994,0.011405486938346096,-0.01312325889126981,0,-44.859375,0,-36.293945299999905,3932916000.0,78.11290471390966,44.859375,0,0.9933545491436888,15300,15140.769531,15002.830078,14857.919922,14933.94043,15092.570313,15423.838438957195,15392.939990094117,30.898448863077647,62.92734401146293,-32.02889514838528
2021-08-20,5,14974.05957,15103.94043,14968.870117,15092.570313,15092.570313,3886340000,-118.51074300000073,135.07031300000017,0.00791440306791839,-0.008942720187886768,0,-220.25,0,-56.02900389999995,3950851000.0,96.9996129191517,220.25,0,0.9836716191018087,15000,15136.679688,15140.769531,15002.830078,14857.919922,14933.94043,15372.874111886857,15370.690384383443,2.1837275034140475,50.77862070985316,-48.59489320643911
2021-08-19,4,14773.19043,15000.19043,14773.19043,14933.94043,14933.94043,4191490000,-160.75,227.0,0.010881197312231491,-0.015133141213061252,0,-158.6298829999996,0,-67.03095699999994,3964949000.0,102.16642111668193,158.6298829999996,0,1.057135917763381,14900,15088.980469,15136.679688,15140.769531,15002.830078,14857.919922,15305.345853135033,15338.338535910596,-32.99268277556257,34.02436001277001,-67.01704278833259
2021-08-18,3,14975.019531,15039.900391,14846.509766,14857.919922,14857.919922,3841840000,117.09960900000078,193.390625,-0.007819663190261035,-0.01285850437651346,0,-76.02050800000143,0,-75.3650391000001,3921964000.0,98.77017648516401,76.02050800000143,0,0.9795704397082686,14800,15027.759766,15088.980469,15136.679688,15140.769531,15002.830078,15236.511094498874,15302.751971917218,-66.2408774183441,13.971312526547191,-80.21218994489129
