Date,DayOfWeek,Open,High,Low,Close,Adj Close,Volume,OC Difference,HL Difference,OC %Change,HL %Change,Close_Status,Close_Difference,Same Bracket,Avg_OC_Spread_10_Day,Avg_Volume_10_Day,Volatility_10_Day,Price_Change_Magnitude,Price_Direction,MA_Volume_Ratio,Close_Bracket,ShortEMA,LongEMA,MACD,SignalLine,MACD_Histogram,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_4,Close_Lag_5,first_diff_close,first_diff_open,first_diff_high,first_diff_low,first_diff_volume,first_diff_avg_volume_10_day,first_diff_close_bracket,first_diff_short_ema,first_diff_long_ema,first_diff_close_lag_1,first_diff_close_lag_2,first_diff_close_lag_3,first_diff_close_lag_4,first_diff_close_lag_5
2020-03-13,5,7683.040039,7998.509766,7301.879883,7995.259766,7995.259766,4701070000,-312.2197269999997,696.6298830000005,0.04063752439335683,-0.08709495935870819,1,731.609864,0,-46.65703120000008,4338147000.0,493.7772980832822,731.609864,1,1.0836585297824164,7900,8303.373672126927,8650.177396232828,-346.803724105901,-220.6188414359258,-126.1848826699752,7263.649902,8006.120117,8372.269531,7948.029785,8530.339844,731.609864,230.2802730000003,190.19970699999976,46.25976599999922,-398280000.0,-61895000.0,700.0,-56.020710204895295,-52.393410418626445,-742.4702150000003,-366.1494139999995,424.2397460000002,-582.3100590000004,-141.32031199999983
2020-03-16,1,7502.259766,7563.450195,6993.609863,7020.379883,7020.379883,4618120000,481.8798830000005,569.8403320000007,-0.06423129803954065,-0.07534132139545352,0,-974.8798830000005,0,-185.76005860000004,4375057000.0,542.4486264629331,974.8798830000005,0,1.0555565333205945,7000,8105.990012261246,8529.451654511879,-423.4616422506324,-261.1874015988671,-162.2742406517653,7995.259766,7263.649902,8006.120117,8372.269531,7948.029785,-974.8798830000005,-180.7802730000003,-435.0595709999998,-308.27001999999993,-82950000.0,36910000.0,-900.0,-197.38365986568078,-120.72574172094937,731.609864,-742.4702150000003,-366.1494139999995,424.2397460000002,-582.3100590000004
2020-03-17,2,7198.529785,7550.129883,6959.149902,7473.950195,7473.950195,4920210000,-275.42041000000063,590.9799809999995,0.03826064741357469,-0.07827414761839528,1,453.57031200000074,0,-112.05400390000004,4433408000.0,576.6879496613658,453.57031200000074,1,1.1098031130904262,7400,8008.753117297978,8451.266361214703,-442.5132439167246,-297.4525700624386,-145.060673854286,7020.379883,7995.259766,7263.649902,8006.120117,8372.269531,453.57031200000074,-303.7299810000004,-13.32031200000074,-34.459960999999566,302090000.0,58351000.0,400.0,-97.23689496326824,-78.18529329717603,-974.8798830000005,731.609864,-742.4702150000003,-366.1494139999995,424.2397460000002
2020-03-18,3,7023.859863,7336.879883,6837.529785,7175.180176,7175.180176,4935000000,-151.32031300000017,499.3500979999999,0.021543754566790134,-0.0680602798414384,0,-298.7700190000005,0,-177.41000970000005,4563432000.0,554.5094284865157,298.7700190000005,0,1.081422929058656,7100,7880.511126329058,8356.741458606206,-476.2303322771477,-333.2081225053804,-143.02220977176728,7473.950195,7020.379883,7995.259766,7263.649902,8006.120117,-298.7700190000005,-174.66992200000004,-213.25,-121.62011700000039,14790000.0,130024000.0,-300.0,-128.2419909689197,-94.52490260849663,453.57031200000074,-974.8798830000005,731.609864,-742.4702150000003,-366.1494139999995
2020-03-19,4,7190.209961,7514.140137,7037.470215,7288.52002,7288.52002,4778490000,-98.31005900000036,476.66992200000004,0.013672766099076139,-0.06343638970117867,1,113.33984400000008,0,-138.3140136,4664895000.0,560.4100482122159,113.33984400000008,1,1.0243510304090446,7200,7789.435571509202,8277.613944635375,-488.178373126173,-364.20217262953895,-123.97620049663408,7175.180176,7473.950195,7020.379883,7995.259766,7263.649902,113.33984400000008,166.3500979999999,177.2602540000007,199.94043000000056,-156510000.0,101463000.0,100.0,-91.07555481985582,-79.12751397083048,-298.7700190000005,453.57031200000074,-974.8798830000005,731.609864,-742.4702150000003
2020-03-20,5,7391.220215,7487.830078,6969.77002,6994.290039,6994.290039,5260300000,396.93017599999985,518.060058,-0.05370292921248049,-0.06918694102342315,0,-294.2299809999995,0,-153.60498049999995,4761652000.0,562.5830717530426,294.2299809999995,0,1.1047216386245782,6900,7667.105489584709,8182.552914588311,-515.4474250036019,-394.4512231043516,-120.99620189925031,7288.52002,7175.180176,7473.950195,7020.379883,7995.259766,-294.2299809999995,201.0102540000007,-26.310059000000365,-67.70019500000035,481810000.0,96757000.0,-300.0,-122.33008192449324,-95.06103004706438,113.33984400000008,-298.7700190000005,453.57031200000074,-974.8798830000005,731.609864
2020-03-23,1,6952.709961,7145.290039,6771.910156,7006.919922,7006.919922,4348410000,-54.209961000000476,373.3798830000005,0.007796954181043318,-0.0522553851505034,1,12.629882999999609,0,-94.11098629999996,4741082000.0,543.3382459553244,12.629882999999609,1,0.9171767119826234,7000,7565.538479187061,8095.468989211399,-529.9305100243382,-421.5470804883489,-108.38342953598931,6994.290039,7288.52002,7175.180176,7473.950195,7020.379883,12.629882999999609,-438.5102540000007,-342.5400389999995,-197.85986400000002,-911890000.0,-20570000.0,100.0,-101.56701039764812,-87.0839253769118,-294.2299809999995,113.33984400000008,-298.7700190000005,453.57031200000074,-974.8798830000005
2020-03-24,2,7349.0,7555.910156,7304.390137,7553.830078,7553.830078,4441080000,-204.83007799999996,251.5200189999996,0.02787182990883113,-0.033287852000234874,1,546.9101559999999,0,-81.8439453,4740464000.0,557.5406179434593,546.9101559999999,1,0.9368450008269232,7500,7563.737186696744,8055.347588380925,-491.61040168418094,-435.5597447275153,-56.05065695666565,7006.919922,6994.290039,7288.52002,7175.180176,7473.950195,546.9101559999999,396.29003900000043,410.6201169999995,532.4799810000004,92670000.0,-618000.0,500.0,-1.8012924903168823,-40.12140083047416,12.629882999999609,-294.2299809999995,113.33984400000008,-298.7700190000005,453.57031200000074
2020-03-25,3,7543.959961,7777.609863,7390.410156,7469.620117,7469.620117,4683630000,74.33984399999918,387.19970699999976,-0.00985422038084955,-0.049783894258055274,0,-84.20996099999957,0,-53.65,4778566000.0,548.6236190983095,84.20996099999957,0,0.980132952019497,7400,7549.25763751263,8011.960368278635,-462.7027307660046,-440.98834193521316,-21.71438883079145,7553.830078,7006.919922,6994.290039,7288.52002,7175.180176,-84.20996099999957,194.95996099999957,221.69970699999976,86.02001899999959,242550000.0,38102000.0,-100.0,-14.479549184114148,-43.387220102290485,546.9101559999999,12.629882999999609,-294.2299809999995,113.33984400000008,-298.7700190000005
2020-03-26,4,7549.830078,7913.109863,7549.830078,7897.129883,7897.129883,4014670000,-347.29980499999965,363.2797849999997,0.046001009481262616,-0.04590859867858247,1,427.5097659999992,0,63.34799809999995,4670098000.0,508.7071843979921,427.5097659999992,1,0.8596543370181954,7800,7602.776444510687,8003.454406406143,-400.67796189545606,-432.9262659272618,32.24830403180573,7469.620117,7553.830078,7006.919922,6994.290039,7288.52002,427.5097659999992,5.870117000000391,135.5,159.41992200000004,-668960000.0,-108468000.0,400.0,53.51880699805679,-8.505961872491753,-84.20996099999957,546.9101559999999,12.629882999999609,-294.2299809999995,113.33984400000008
2020-03-27,5,7657.439941,7817.740234,7580.220215,7588.370117,7588.370117,3989120000,69.06982399999924,237.5200189999996,-0.009019962876911482,-0.030382183583819448,0,-308.7597659999992,0,-40.688964899999974,4598903000.0,461.0013696181043,308.7597659999992,0,0.8674068576788856,7500,7600.5600864321195,7972.707422005688,-372.14733557356885,-420.7704798565232,48.62314428295434,7897.129883,7469.620117,7553.830078,7006.919922,6994.290039,-308.7597659999992,107.60986299999968,-95.3696289999998,30.390137000000323,-25550000.0,-71195000.0,-300.0,-2.216358078567282,-30.746984400454494,427.5097659999992,-84.20996099999957,546.9101559999999,12.629882999999609,-294.2299809999995
2020-03-30,1,7678.830078,7902.089844,7651.430176,7889.009766,7889.009766,3870770000,-210.17968800000017,250.65966800000024,0.02737131644599991,-0.031720680598224825,1,300.63964899999974,0,86.86298830000005,4524168000.0,332.2980437069067,300.63964899999974,1,0.8555760970856962,7800,7644.936960211793,7966.5075956348965,-321.57063542310334,-400.93051096983925,79.3598755467359,7588.370117,7897.129883,7469.620117,7553.830078,7006.919922,300.63964899999974,21.390137000000323,84.34961000000021,71.20996099999957,-118350000.0,-74735000.0,300.0,44.37687377967359,-6.199826370791925,-308.7597659999992,427.5097659999992,-84.20996099999957,546.9101559999999,12.629882999999609
2020-03-31,2,7855.740234,8011.600098,7765.459961,7813.5,7813.5,4078960000,42.24023399999987,246.14013700000032,-0.005376989658744344,-0.0307229684443993,0,-75.50976600000013,1,33.95498049999996,4440043000.0,308.7062584135133,75.50976600000013,0,0.9186757875993543,7800,7670.869735563825,7955.173699661941,-284.303964098116,-377.60520159549463,93.30123749737862,7889.009766,7588.370117,7897.129883,7469.620117,7553.830078,-75.50976600000013,176.91015599999992,109.5102539999998,114.02978499999972,208190000.0,-84125000.0,0.0,25.932775352031967,-11.33389597295536,300.63964899999974,-308.7597659999992,427.5097659999992,-84.20996099999957,546.9101559999999
2020-04-01,3,7582.779785,7701.680176,7423.970215,7486.290039,7486.290039,3700040000,96.48974599999929,277.70996099999957,-0.012724851404872927,-0.036058360598431524,0,-327.20996099999957,0,31.110986300000057,4316547000.0,312.2230848642547,327.20996099999957,0,0.8571758861886596,7400,7642.47285916939,7920.441576649945,-277.9687174805549,-357.67790477250674,79.70918729195182,7813.5,7889.009766,7588.370117,7897.129883,7469.620117,-327.20996099999957,-272.96044900000015,-309.91992200000004,-341.4897459999993,-378920000.0,-123496000.0,-400.0,-28.396876394434912,-34.73212301199601,-75.50976600000013,300.63964899999974,-308.7597659999992,427.5097659999992,-84.20996099999957
2020-04-02,4,7445.879883,7641.870117,7432.279785,7635.660156,7635.660156,3622170000,-189.7802730000003,209.59033200000067,0.025487957901831802,-0.027426576059405783,1,149.37011699999948,0,34.7140136,4200915000.0,313.4827855272637,149.37011699999948,1,0.8622335848261629,7600,7641.424750989484,7899.346656601801,-257.92190561231746,-337.72670494046895,79.80479932815149,7486.290039,7813.5,7889.009766,7588.370117,7897.129883,149.37011699999948,-136.8999020000001,-59.810058999999455,8.30956999999944,-77870000.0,-115632000.0,200.0,-1.048108179906194,-21.09492004814365,-327.20996099999957,-75.50976600000013,300.63964899999974,-308.7597659999992,427.5097659999992
2020-04-03,5,7631.569824,7673.490234,7439.779785,7528.109863,7528.109863,3294260000,103.45996100000048,233.71044900000015,-0.013556838682735542,-0.030456864070076844,0,-107.55029300000024,0,53.38198239999993,4004311000.0,296.83387837404354,107.55029300000024,0,0.8226783583992352,7500,7623.991691298794,7871.84763485352,-247.85594355472585,-319.7525526633204,71.89660910859453,7635.660156,7486.290039,7813.5,7889.009766,7588.370117,-107.55029300000024,185.68994100000054,31.620116999999482,7.5,-327910000.0,-196604000.0,-100.0,-17.433059690690243,-27.499021748281848,149.37011699999948,-327.20996099999957,-75.50976600000013,300.63964899999974,-308.7597659999992
2020-04-06,1,7819.060059,8110.660156,7763.089844,8081.660156,8081.660156,3849130000,-262.60009699999955,347.57031199999983,0.03358461183550292,-0.04285351689194852,1,553.5502930000002,0,107.4740234,3954383000.0,335.36734063522414,553.5502930000002,1,0.9733832054204158,8000,7694.402224329749,7887.389303086593,-192.9870787568443,-294.3994578820252,101.4123791251809,7528.109863,7635.660156,7486.290039,7813.5,7889.009766,553.5502930000002,187.4902350000002,437.16992200000004,323.31005900000036,554870000.0,-49928000.0,500.0,70.41053303095487,15.541668233073324,-107.55029300000024,149.37011699999948,-327.20996099999957,-75.50976600000013,300.63964899999974
2020-04-07,2,8287.480469,8305.589844,8043.069824,8049.310059,8049.310059,4085960000,238.17040999999972,262.52001999999993,-0.02873857873824206,-0.03160763111721026,0,-32.35009699999955,0,49.547998100000044,3918871000.0,299.09747657156646,32.35009699999955,0,1.0426370247961723,8000,7749.003429663634,7899.383433154253,-150.38000349061895,-265.59556700374395,115.215563513125,8081.660156,7528.109863,7635.660156,7486.290039,7813.5,-32.35009699999955,468.4204099999997,194.92968800000017,279.97998000000007,236830000.0,-35512000.0,0.0,54.601205333885446,11.99413006766008,553.5502930000002,-107.55029300000024,149.37011699999948,-327.20996099999957,-75.50976600000013
2020-04-08,3,8134.299805,8254.410156,8058.410156,8229.540039,8229.540039,3487440000,-95.24023399999987,196.0,0.011708473535909938,-0.023744882589524667,1,180.22997999999916,0,75.99199219999991,3799252000.0,297.64397915675755,180.22997999999916,1,0.9179280553119403,8200,7822.9321387923055,7923.839478031716,-100.90733923941025,-232.65792145087724,131.750582211467,8049.310059,8081.660156,7528.109863,7635.660156,7486.290039,180.22997999999916,-153.18066400000043,-51.17968800000017,15.340331999999762,-598520000.0,-119619000.0,200.0,73.92870912867147,24.456044877462773,-32.35009699999955,553.5502930000002,-107.55029300000024,149.37011699999948,-327.20996099999957
2020-04-09,4,8284.30957,8334.230469,8167.930176,8238.530273,8238.530273,4145460000,45.77929699999913,166.30029300000024,-0.005526024421610205,-0.0199538869987542,1,8.990234000000783,1,34.14003900000007,3812331000.0,270.95224577044917,8.990234000000783,1,1.0873819718172426,8200,7886.870313285797,7947.149907288625,-60.27959400282816,-198.18225596126743,137.90266195843927,8229.540039,8049.310059,8081.660156,7528.109863,7635.660156,8.990234000000783,150.0097649999998,79.82031300000017,109.52001999999993,658020000.0,13079000.0,0.0,63.938174493491715,23.31042925690963,180.22997999999916,-32.35009699999955,553.5502930000002,-107.55029300000024,149.37011699999948
2020-04-13,1,8209.679688,8338.150391,8158.580078,8332.740234,8332.740234,3184660000,-123.06054600000061,179.57031299999926,0.014989689083713812,-0.021535988748034956,1,94.20996100000048,0,74.43701170000004,3731885000.0,242.79065847045453,94.20996100000048,1,0.8533649884709738,8300,7955.465685703367,7975.71215371169,-20.246468008323063,-162.59509837067856,142.3486303623555,8238.530273,8229.540039,8049.310059,8081.660156,7528.109863,94.20996100000048,-74.62988199999927,3.919921999999133,-9.350097999999889,-960800000.0,-80446000.0,100.0,68.5953724175697,28.562246423064607,8.990234000000783,180.22997999999916,-32.35009699999955,553.5502930000002,-107.55029300000024
2020-04-14,2,8489.269531,8708.549805,8470.740234,8692.160156,8692.160156,3767410000,-202.890625,237.80957099999978,0.02389965641438414,-0.02730759728370179,1,359.41992199999913,0,80.31503899999998,3721549000.0,249.49456653109232,359.41992199999913,1,1.0123230944964046,8600,8068.803296518234,8028.782376103417,40.02092041481683,-122.07189461357949,162.09281502839633,8332.740234,8238.530273,8229.540039,8049.310059,8081.660156,359.41992199999913,279.58984299999975,370.39941400000134,312.1601560000008,582750000.0,-10336000.0,300.0,113.33761081486682,53.07022239172693,94.20996100000048,8.990234000000783,180.22997999999916,-32.35009699999955,553.5502930000002
2020-04-15,3,8548.469727,8666.240234,8500.55957,8591.959961,8591.959961,3347920000,-43.49023400000078,165.68066400000134,0.005087487630989511,-0.019117940367033834,0,-100.20019499999944,1,77.84599610000005,3648445000.0,251.3234451373159,100.20019499999944,0,0.9176292913830413,8500,8149.288937207736,8070.4992342439045,78.78970296383159,-81.89957509809727,160.68927806192886,8692.160156,8332.740234,8238.530273,8229.540039,8049.310059,-100.20019499999944,59.20019599999978,-42.30957099999978,29.819335999998657,-419490000.0,-73104000.0,-100.0,80.48564068950236,41.7168581404876,359.41992199999913,94.20996100000048,8.990234000000783,180.22997999999916,-32.35009699999955
2020-04-16,4,8689.089844,8793.349609,8605.509766,8757.830078,8757.830078,4057800000,-68.74023400000078,187.83984300000157,0.007911097161398022,-0.021361580211452905,1,165.8701170000004,0,127.15400390000005,3684221000.0,207.5883714970506,165.8701170000004,1,1.1013997260207788,8700,8242.910651175776,8121.412630077689,121.49802109808752,-41.22005585886032,162.71807695694784,8591.959961,8692.160156,8332.740234,8238.530273,8229.540039,165.8701170000004,140.6201170000004,127.109375,104.95019599999978,709880000.0,35776000.0,200.0,93.62171396804024,50.91339583378431,-100.20019499999944,359.41992199999913,94.20996100000048,8.990234000000783,180.22997999999916
2020-04-17,5,8876.660156,8879.240234,8704.379883,8832.410156,8832.410156,4348310000,44.25,174.86035100000117,-0.00498498300287976,-0.019693165900662706,1,74.58007799999905,1,119.675,3756835000.0,208.0458002024987,74.58007799999905,1,1.1574397065615072,8800,8333.602882687195,8174.079113479342,159.52376920785355,-1.0712908455175452,160.5950600533711,8757.830078,8591.959961,8692.160156,8332.740234,8238.530273,74.58007799999905,187.57031199999983,85.890625,98.87011700000039,290510000.0,72614000.0,100.0,90.69223151141887,52.66648340165284,165.8701170000004,-100.20019499999944,359.41992199999913,94.20996100000048,8.990234000000783
2020-04-20,1,8742.540039,8855.179688,8725.330078,8726.509766,8726.509766,3827370000,16.030273000000307,129.8496099999993,-0.0018335944620773968,-0.014663690018166834,0,-105.9003900000007,1,119.83999029999995,3810146000.0,207.84613577617876,105.9003900000007,0,1.0045205616792636,8700,8394.05009550455,8214.999902554946,179.05019294960402,34.95300591350677,144.09718703609724,8832.410156,8757.830078,8591.959961,8692.160156,8332.740234,-105.9003900000007,-134.1201170000004,-24.060546000000613,20.95019500000126,-520940000.0,53311000.0,-100.0,60.44721281735474,40.92078907560426,74.58007799999905,165.8701170000004,-100.20019499999944,359.41992199999913,94.20996100000048
2020-04-21,2,8639.740234,8663.089844,8359.839844,8403.0,8403.0,3788180000,236.74023400000078,303.25,-0.027401313880752582,-0.035004831470151376,0,-323.5097659999992,0,32.13398440000001,3804051000.0,188.6593315557737,323.5097659999992,0,0.9958278687641149,8400,8395.427003888466,8228.925835699025,166.50116818944116,61.26263836869365,105.23852982074752,8726.509766,8832.410156,8757.830078,8591.959961,8692.160156,-323.5097659999992,-102.79980499999874,-192.08984400000008,-365.4902340000008,-39190000.0,-6095000.0,-300.0,1.3769083839160885,13.925933144078954,-105.9003900000007,74.58007799999905,165.8701170000004,-100.20019499999944,359.41992199999913
2020-04-22,3,8575.570313,8708.480469,8550.610352,8664.639648,8664.639648,3041520000,-89.06933500000014,157.8701170000004,0.010386403673348336,-0.01812831958020441,1,261.6396480000003,0,61.5329589,3699607000.0,200.05631048993303,261.6396480000003,1,0.8221197548820726,8600,8436.844333751778,8261.200932906504,175.6434008452743,84.13879086400979,91.50460998126451,8403.0,8726.509766,8832.410156,8757.830078,8591.959961,261.6396480000003,-64.16992100000061,45.390625,190.7705079999996,-746660000.0,-104444000.0,200.0,41.41732986331226,32.27509720747912,-323.5097659999992,-105.9003900000007,74.58007799999905,165.8701170000004,-100.20019499999944
2020-04-23,4,8693.730469,8796.490234,8624.629883,8641.5,8641.5,3759890000,52.230469000000085,171.86035100000117,-0.0060078316421521075,-0.019537377570855514,0,-23.139648000000307,1,41.195996100000045,3726852000.0,196.96229004094016,23.139648000000307,0,1.0088648543059933,8600,8468.32982086689,8289.37123417269,178.95858669419977,103.10275003004779,75.85583666415198,8664.639648,8403.0,8726.509766,8832.410156,8757.830078,-23.139648000000307,118.16015599999992,88.0097650000007,74.01953099999992,718370000.0,27245000.0,0.0,31.485487115111027,28.17030126618556,261.6396480000003,-323.5097659999992,-105.9003900000007,74.58007799999905,165.8701170000004
2020-04-24,5,8666.570313,8791.360352,8599.990234,8786.599609,8786.599609,3696020000,-120.02929600000061,191.3701179999989,0.013849688130950102,-0.021767975641729095,1,145.09960900000078,0,54.80693360000005,3681908000.0,199.17983687235605,145.09960900000078,1,1.0038327953876087,8700,8517.294403656599,8326.20296564138,191.09143801521896,120.70048762708203,70.39095038813693,8641.5,8664.639648,8403.0,8726.509766,8832.410156,145.09960900000078,-27.160155999999915,-5.129882000001089,-24.639648999998826,-63870000.0,-44944000.0,100.0,48.96458278970931,36.83173146869012,-23.139648000000307,261.6396480000003,-323.5097659999992,-105.9003900000007,74.58007799999905
2020-04-27,1,8865.580078,8887.620117,8803.889648,8837.660156,8837.660156,3694980000,27.919922000000952,83.73046900000008,-0.0031492493163853353,-0.009421022489456171,1,51.06054699999913,1,50.49199219999991,3732940000.0,198.69818441263635,51.06054699999913,1,0.9898310714878888,8800,8566.58144247866,8364.088683445721,202.49275903293892,137.05894190825342,65.4338171246855,8786.599609,8641.5,8664.639648,8403.0,8726.509766,51.06054699999913,199.0097650000007,96.2597650000007,203.89941399999952,-1040000.0,51032000.0,100.0,49.28703882206173,37.885717804341766,145.09960900000078,-23.139648000000307,261.6396480000003,-323.5097659999992,-105.9003900000007
2020-04-28,2,8913.280273,8918.379883,8668.669922,8677.599609,8677.599609,3730350000,235.68066399999952,249.70996100000048,-0.02644151836153077,-0.02799947572047156,0,-160.06054699999913,0,-1.4560546999999133,3729234000.0,175.5115148440601,160.06054699999913,0,1.000299257166485,8600,8583.661160405021,8387.31171496826,196.34944543676102,148.91704261395495,47.43240282280607,8837.660156,8786.599609,8641.5,8664.639648,8403.0,-160.06054699999913,47.70019499999944,30.759765999999217,-135.21972600000117,35370000.0,-3706000.0,-200.0,17.0797179263609,23.223031522538804,51.06054699999913,145.09960900000078,-23.139648000000307,261.6396480000003,-323.5097659999992
2020-04-29,3,8871.040039,9025.820313,8832.0,8982.759766,8982.759766,4407140000,-111.7197269999997,193.82031300000017,0.012593757497299433,-0.02147398311495725,1,305.16015699999843,0,39.07998049999988,3835156000.0,195.80886971228588,305.16015699999843,1,1.149142303468229,8900,8645.060945881172,8431.418978007649,213.64196787352375,161.8620276658687,51.779940207655045,8677.599609,8837.660156,8786.599609,8641.5,8664.639648,305.16015699999843,-42.24023400000078,107.44043000000056,163.33007800000087,676790000.0,105922000.0,300.0,61.39978547615101,44.10726303938827,-160.06054699999913,51.06054699999913,145.09960900000078,-23.139648000000307,261.6396480000003
2020-04-30,4,9005.240234,9023.030273,8920.419922,9000.509766,9000.509766,4335660000,4.730468000001565,102.61035100000117,-0.0005253016995750215,-0.011372049953888165,1,17.75,1,24.267968799999835,3862942000.0,190.6874387200335,17.75,1,1.1223725336802883,9000,8699.745379745607,8473.573851192268,226.17152855333916,174.7239278433628,51.44760070997637,8982.759766,8677.599609,8837.660156,8786.599609,8641.5,17.75,134.20019500000126,-2.7900399999998626,88.41992199999913,-71480000.0,27786000.0,100.0,54.68443386443505,42.154873184619646,305.16015699999843,-160.06054699999913,51.06054699999913,145.09960900000078,-23.139648000000307
2020-05-01,5,8791.879883,8887.580078,8688.580078,8718.179688,8718.179688,3741300000,73.70019499999944,199.0,-0.008382757269296447,-0.022390796848356678,0,-282.33007799999905,1,-11.423046799999975,3802241000.0,212.39058924388607,282.33007799999905,0,0.9839723468344064,8700,8702.58142716936,8491.692802066915,210.88862510244508,181.95686729517925,28.931757807265825,9000.509766,8982.759766,8677.599609,8837.660156,8786.599609,-282.33007799999905,-213.36035100000117,-135.45019499999944,-231.83984399999827,-594360000.0,-60701000.0,-300.0,2.8360474237524613,18.118950874646544,17.75,305.16015699999843,-160.06054699999913,51.06054699999913,145.09960900000078
2020-05-04,1,8683.94043,8840.330078,8665.400391,8834.110352,8834.110352,3443140000,-150.16992199999913,174.92968700000165,0.017292831890142194,-0.019787687275991058,1,115.93066399999952,0,10.760058600000047,3763818000.0,213.01016126487963,115.93066399999952,1,0.9147998123182365,8800,8722.816646374074,8517.057065024921,205.75958134915345,186.71741010597412,19.042171243179325,8718.179688,9000.509766,8982.759766,8677.599609,8837.660156,115.93066399999952,-107.93945299999905,-47.25,-23.17968700000165,-298160000.0,-38423000.0,100.0,20.235219204714667,25.364262958006293,-282.33007799999905,17.75,305.16015699999843,-160.06054699999913,51.06054699999913
2020-05-05,2,8922.389648,9031.0,8900.570313,8930.620117,8930.620117,3933550000,-8.230469000000085,130.42968699999983,0.0009224511957785868,-0.014442441257889472,1,96.5097650000007,1,52.76201170000004,3778355000.0,178.36760265319617,96.5097650000007,1,1.0410747534310567,8900,8754.786411085755,8547.691365171224,207.0950459145315,190.7929372676856,16.30210864684591,8834.110352,8718.179688,9000.509766,8982.759766,8677.599609,96.5097650000007,238.44921799999975,190.66992199999913,235.16992200000095,490410000.0,14537000.0,100.0,31.96976471168091,30.63430014630285,115.93066399999952,-282.33007799999905,17.75,305.16015699999843,-160.06054699999913
2020-05-06,3,8997.019531,9065.580078,8950.889648,8984.860352,8984.860352,3656750000,12.159179000000222,114.69043000000056,-0.0013514674452027953,-0.012651195953618771,1,54.2402349999993,1,32.02207039999994,3839878000.0,162.75608253962642,54.2402349999993,1,0.9523089014807241,8900,8790.182401995638,8580.074253084465,210.10814891117298,194.65597959638308,15.452169314789899,8930.620117,8834.110352,8718.179688,9000.509766,8982.759766,54.2402349999993,74.62988299999961,34.58007800000087,50.31933500000014,-276800000.0,61523000.0,0.0,35.39599090988304,32.382887913241575,96.5097650000007,115.93066399999952,-282.33007799999905,17.75,305.16015699999843
2020-05-07,4,9104.669922,9136.179688,9045.230469,9101.879883,9101.879883,3787220000,2.790038999999524,90.94921900000008,-0.00030644043374464735,-0.009954841312880281,1,117.01953099999992,1,46.03798829999996,3842611000.0,163.51118725526038,117.01953099999992,1,0.9855850618238484,9100,8838.135860611694,8618.726521967097,219.40933864459657,199.60665140602578,19.802687238570797,8984.860352,8930.620117,8834.110352,8718.179688,9000.509766,117.01953099999992,107.65039099999922,70.5996099999993,94.34082099999978,130470000.0,2733000.0,200.0,47.953458616055286,38.65226888263169,54.2402349999993,96.5097650000007,115.93066399999952,-282.33007799999905,17.75
2020-05-08,5,9165.700195,9224.490234,9126.969727,9220.349609,9220.349609,3813630000,-54.64941400000134,97.52050700000109,0.005962382888086745,-0.01057191286739684,1,118.46972600000117,0,43.375,3854372000.0,161.92776581697538,118.46972600000117,1,0.989429665844397,9200,8896.937975748357,8663.291195080647,233.64678066771012,206.41467725836264,27.232103409347474,9101.879883,8984.860352,8930.620117,8834.110352,8718.179688,118.46972600000117,61.03027300000031,88.31054600000061,81.73925799999961,26410000.0,11761000.0,100.0,58.802115136662906,44.56467311354936,117.01953099999992,54.2402349999993,96.5097650000007,115.93066399999952,-282.33007799999905
2020-05-11,1,9155.209961,9346.269531,9155.209961,9298.919922,9298.919922,3925450000,-143.70996099999866,191.05956999999944,0.01569706883972998,-0.020442334705444463,1,78.57031299999835,0,46.12597659999992,3877419000.0,162.30608114308671,78.57031299999835,1,1.0123873638624044,9200,8958.781352094762,8710.37480448208,248.4065476126816,214.81305132922643,33.59349628345518,9220.349609,9101.879883,8984.860352,8930.620117,8834.110352,78.57031299999835,-10.490233999998964,121.77929699999913,28.240234000000783,111820000.0,23047000.0,0.0,61.84337634640542,47.08360940143393,118.46972600000117,117.01953099999992,54.2402349999993,96.5097650000007,115.93066399999952
2020-05-12,2,9326.05957,9354.450195,9109.089844,9112.450195,9112.450195,4336510000,213.609375,245.36035099999935,-0.022904569008666543,-0.026229264776153886,0,-186.4697269999997,0,43.48505859999987,3938035000.0,166.20185522575147,186.4697269999997,0,1.1011862515188413,9100,8982.422712541722,8740.158166742667,242.26454579905476,220.3033502231921,21.96119557586266,9298.919922,9220.349609,9101.879883,8984.860352,8930.620117,-186.4697269999997,170.84960899999896,8.180663999999524,-46.12011700000039,411060000.0,60616000.0,-100.0,23.64136044695988,29.783362260586728,78.57031299999835,118.46972600000117,117.01953099999992,54.2402349999993,96.5097650000007
2020-05-13,3,9123.69043,9209.490234,8890.160156,9000.080078,9000.080078,4273210000,123.6103519999997,319.33007800000087,-0.013548284320733982,-0.03467402319632026,0,-112.37011699999857,0,1.732031200000165,3924642000.0,144.14164938711465,112.37011699999857,0,1.0888152346124818,9000,8985.139230304534,8759.411641650619,225.72758865391552,221.38819790933678,4.339390744578736,9112.450195,9298.919922,9220.349609,9101.879883,8984.860352,-112.37011699999857,-202.36913999999888,-144.95996099999866,-218.92968800000017,-63300000.0,-13393000.0,-100.0,2.7165177628121455,19.253474907951386,-186.4697269999997,78.57031299999835,118.46972600000117,117.01953099999992,54.2402349999993
