Date,DayOfWeek,Open,High,Low,Close,Adj Close,Volume,OC Difference,HL Difference,OC %Change,HL %Change,Close_Status,Close_Difference,Avg_OC_Spread_10_Day,Avg_Volume_10_Day,Volatility_10_Day,Price_Change_Magnitude,Price_Direction,MA_Volume_Ratio,Day_Type_Change
2019-11-05,Tuesday,8225.349609,8229.089844,8191.049805,8210.179688,8210.179688,2327420000,15.169921000000613,38.040039000000434,-0.0018442889021278819,-0.004622630171881793,0,-0.4804679999997461,33.55595709999998,2020782000.0,46.13558112881719,0.4804679999997461,0,1.1517422463185045,1
2019-11-06,Wednesday,8204.339844,8204.339844,8157.359863,8196.030273,8196.030273,2342570000,8.309570999999778,46.97998100000041,-0.0010128262795058077,-0.005726235369730304,0,-14.149414999999863,30.656005800000003,2072821000.0,48.302545138774036,14.149414999999863,0,1.1301361767369205,1
2019-11-07,Thursday,8237.679688,8271.820313,8198.910156,8219.650391,8219.650391,2403680000,18.029297000000952,72.91015700000025,-0.0021886377818579913,-0.008814282013043077,1,23.62011799999891,25.293017599999892,2123827000.0,45.44729523701163,23.62011799999891,1,1.1317682654943175,1
2019-11-08,Friday,8208.370117,8256.290039,8186.310059,8255.889648,8255.889648,1982140000,-47.519530999999915,69.97997999999916,0.005789155498919849,-0.008475959501112091,1,36.23925700000109,22.666943300000003,2130883000.0,43.786867329318326,36.23925700000109,1,0.9301965429354873,1
2019-11-11,Monday,8212.370117,8245.889648,8202.360352,8241.910156,8241.910156,1719300000,-29.540038999999524,43.52929600000061,0.0035970174966725166,-0.0052789083844407775,0,-13.979492000000391,13.124023399999988,2106821000.0,39.7666561392091,13.979492000000391,0,0.8160636333129393,1
2019-11-12,Tuesday,8249.620117,8293.179688,8238.330078,8263.790039,8263.790039,2001440000,-14.169921999999133,54.8496099999993,0.0017176453944587292,-0.00661382148506503,1,21.87988299999961,21.62802729999994,2122693000.0,29.376276694219808,21.87988299999961,1,0.9428777501032886,1
2019-11-13,Wednesday,8235.679688,8274.610352,8233.379883,8259.80957,8259.80957,2180010000,-24.12988199999927,41.230469000000085,0.002929919923325613,-0.004982768643605623,0,-3.9804690000000846,17.669970699999975,2147088000.0,29.945515194350506,3.9804690000000846,0,1.0153333258813797,1
2019-11-14,Thursday,8238.849609,8264.94043,8212.589844,8257.830078,8257.830078,2113840000,-18.980469000000085,52.350586000000476,0.0023037766072663947,-0.006334054848112254,0,-1.9794919999985723,17.40000000000009,2130858000.0,30.126922707874265,1.9794919999985723,0,0.9920135457172651,1
2019-11-15,Friday,8303.839844,8315.900391,8284.200195,8315.519531,8315.519531,2199480000,-11.67968699999983,31.700195999999778,0.0014065404944483694,-0.0038119980410428874,1,57.68945299999905,15.434960899999988,2143671000.0,26.163003107156165,57.68945299999905,1,1.0260343121682385,1
2019-11-18,Monday,8303.219727,8340.410156,8274.679688,8328.480469,8328.480469,2053260000,-25.26074200000039,65.73046799999975,0.0030422827325475633,-0.007880963498265605,1,12.96093800000017,11.782031300000018,2132314000.0,23.270020773122937,12.96093800000017,1,0.9629257229469956,1
2019-11-19,Tuesday,8357.429688,8357.799805,8308.280273,8338.740234,8338.740234,2094030000,18.689453999999387,49.519532000000254,-0.0022362681706834583,-0.005924948330345925,1,10.259765000000698,12.85605460000006,2108975000.0,22.88584702423542,10.259765000000698,1,0.9929136191751917,1
2019-11-20,Wednesday,8315.549805,8339.259766,8226.25,8283.75,8283.75,2608780000,31.79980500000056,113.00976599999922,-0.0038241373986936944,-0.013551534449226705,0,-54.99023400000078,8.771972699999969,2135596000.0,30.58845858048306,54.99023400000078,0,1.2215699973215908,1
2019-11-21,Thursday,8273.950195,8282.330078,8242.219727,8265.620117,8265.620117,2073720000,8.330077999999048,40.110351000001174,-0.0010067836769229004,-0.004842882452432629,0,-18.12988299999961,4.596972600000117,2102600000.0,31.180158127802798,18.12988299999961,0,0.9862646247503092,1
2019-11-22,Friday,8287.25,8292.110352,8229.490234,8272.049805,8272.049805,1885730000,15.20019499999944,62.62011799999891,-0.001834166339859355,-0.007551770941506509,1,6.429688000000169,1.6160157000000255,2092959000.0,29.179680889206587,6.429688000000169,1,0.9009875492066496,1
2019-11-25,Monday,8309.549805,8372.820313,8309.549805,8371.929688,8371.929688,2262750000,-62.37988299999961,63.27050799999961,0.0075070111454731935,-0.0075566542257885436,1,99.87988299999961,13.001953200000026,2147304000.0,41.871836225366785,99.87988299999961,1,1.0537632305439752,1
2019-11-26,Tuesday,8374.259766,8398.040039,8364.110352,8385.75,8385.75,2439370000,-11.490234000000783,33.92968699999983,0.0013720895125145063,-0.004040191144890043,1,13.82031199999983,12.195996100000048,2191097000.0,41.75938008410254,13.82031199999983,1,1.1133099082331819,1
2019-11-27,Wednesday,8407.230469,8445.610352,8399.629883,8444.709961,8444.709961,1748520000,-37.47949200000039,45.980469000000085,0.004458006966527039,-0.005444303855328997,1,58.959961000000476,18.490039100000104,2147948000.0,43.74630529447323,58.959961000000476,1,0.8140420531595737,1
2019-11-29,Friday,8422.019531,8435.959961,8402.129883,8403.679688,8403.679688,1099090000,18.339842999999746,33.83007800000087,-0.0021776063250024476,-0.004010222684365449,0,-41.03027300000031,14.58496099999993,2046473000.0,47.369496211066206,41.03027300000031,0,0.5370654780199885,1
2019-12-02,Monday,8409.870117,8409.870117,8274.610352,8309.259766,8309.259766,2240300000,100.61035100000117,135.2597650000007,-0.01196336561686297,-0.016083454692906847,0,-94.41992200000095,-0.6259765000000698,2050555000.0,55.68279569987761,94.41992200000095,0,1.0925334848370318,1
2019-12-03,Tuesday,8201.629883,8258.400391,8167.359863,8254.740234,8254.740234,2318760000,-53.110351000001174,91.04052799999954,0.006475584945632102,-0.011023990565923089,0,-54.519531999998435,-7.374023499999931,2077105000.0,57.8981033351293,54.519531999998435,0,1.1163422166910195,1
2019-12-04,Wednesday,8291.860352,8316.459961,8285.879883,8296.530273,8296.530273,2158870000,-4.669921000000613,30.580078000000867,0.0005631933971095191,-0.0036770546775197616,1,41.790038999999524,-4.220996100000048,2083589000.0,59.79265288853304,41.790038999999524,1,1.036130446071658,1
2019-12-05,Thursday,8321.19043,8321.19043,8272.830078,8308.400391,8308.400391,2133380000,12.790039000001343,48.36035199999969,-0.0015370443817617743,-0.005811710765042507,1,11.87011799999891,2.4650390999999217,2036049000.0,57.16528649851267,11.87011799999891,1,1.0478038593373735,1
2019-12-06,Friday,8370.230469,8405.849609,8365.25,8397.370117,8397.370117,2057020000,-27.139648000000307,40.59960900000078,0.003242401520545313,-0.004829923313942171,1,88.96972600000117,13.175,2034379000.0,62.647787261341044,88.96972600000117,1,1.0111291947075742,1
2019-12-09,Monday,8388.75,8425.769531,8359.870117,8362.740234,8362.740234,2123870000,26.009765999999217,65.89941399999952,-0.0031005532409476046,-0.007821174523886882,0,-34.62988299999961,9.069042900000023,2058193000.0,64.45836382785413,34.62988299999961,0,1.0319100298174175,1
2019-12-10,Tuesday,8364.549805,8392.889648,8339.370117,8354.290039,8354.290039,2058760000,10.259766000001036,53.519530999999915,-0.0012265771905462443,-0.006376770486045108,0,-8.450195000001258,-1.7639649000000646,2037794000.0,56.05622221708076,8.450195000001258,0,1.0102885767648742,1
2019-12-11,Wednesday,8371.650391,8408.080078,8361.370117,8402.610352,8402.610352,1982080000,-30.959961000000476,46.709961000000476,0.0036981908648842047,-0.0055553658583983425,1,48.32031300000017,1.6860351999999694,1992065000.0,58.144686049949975,48.32031300000017,1,0.9949876133559898,1
2019-12-12,Thursday,8391.919922,8493.110352,8380.089844,8466.889648,8466.889648,2396400000,-74.96972600000117,113.02050799999961,0.008933560698483651,-0.013307316556105382,1,64.27929600000061,2.2179686999999833,2056853000.0,58.74807309480592,64.27929600000061,1,1.16508082979192,1
2019-12-13,Friday,8461.419922,8517.519531,8441.889648,8487.709961,8487.709961,2219630000,-26.290039000001343,75.62988299999961,0.0031070481364063123,-0.00887933191403205,1,20.82031300000017,8.40302730000003,2168907000.0,56.91622707066324,20.82031300000017,1,1.0233864338120537,1
2019-12-16,Monday,8544.269531,8584.780273,8542.419922,8570.330078,8570.330078,2368050000,-26.060547000000952,42.360351000001174,0.0030500614365510177,-0.004934354712983016,1,82.62011700000039,26.107031200000165,2181682000.0,48.25443226102979,82.62011700000039,1,1.0854239985479093,1
2019-12-17,Tuesday,8586.330078,8592.450195,8564.150391,8575.700195,8575.700195,2382450000,10.629883000001428,28.299804000000222,-0.001238000741112602,-0.003293566253833866,1,5.370116999998572,32.095996099999866,2188051000.0,40.176156564793764,5.370116999998572,1,1.0888457353142134,1
2019-12-18,Wednesday,8587.200195,8608.099609,8578.55957,8580.620117,8580.620117,2742330000,6.580077999999048,29.540039000001343,-0.0007662658201249783,-0.0034316562704637425,1,4.919922000000952,28.40898440000001,2246397000.0,40.87343063905618,4.919922000000952,1,1.220768190128459,1
2019-12-19,Thursday,8592.679688,8642.740234,8592.679688,8641.290039,8641.290039,2446890000,-48.610350999999355,50.06054600000061,0.005657181783220144,-0.005792207638390606,1,60.66992199999913,33.28896480000003,2277748000.0,41.586359804149645,60.66992199999913,1,1.0742584342078227,1
2019-12-20,Friday,8666.570313,8687.660156,8656.480469,8678.490234,8678.490234,3830200000,-11.919921000000613,31.17968699999983,0.00137539079122459,-0.003588962556099303,1,37.20019500000126,28.11201170000004,2455066000.0,36.83562589503626,37.20019500000126,1,1.560120990637319,1
2019-12-23,Monday,8703.05957,8710.900391,8690.150391,8696.009766,8696.009766,2028670000,7.049804000000222,20.75,-0.0008100374291704661,-0.002382072928010824,1,17.519531999998435,33.32695319999984,2445546000.0,30.02863289683604,17.519531999998435,1,0.8295366351726772,1
2019-12-24,Tuesday,8705.299805,8708.219727,8684.120117,8699.509766,8699.509766,1014530000,5.790039000001343,24.099609999999302,-0.000665116553099729,-0.002767455433546079,1,3.5,34.52197269999997,2341123000.0,28.373511614988157,3.5,1,0.43335185720699,1
2019-12-26,Thursday,8717.950195,8778.330078,8716.030273,8778.30957,8778.30957,1639960000,-60.359375,62.29980500000056,0.006923574194610319,-0.007096999594049732,1,78.79980400000022,37.569921799999975,2306911000.0,31.486747943870636,78.79980400000022,1,0.7108900169967546,1
2019-12-27,Friday,8805.860352,8811.099609,8749.860352,8770.980469,8770.980469,1833740000,34.87988299999961,61.23925700000109,-0.003960985253652999,-0.006950240006076985,0,-7.329100999999355,30.409082099999978,2250645000.0,32.85066038719908,7.329100999999355,0,0.8147619904516261,1
2019-12-30,Monday,8766.389648,8768.299805,8671.919922,8709.730469,8709.730469,2051320000,56.65917900000022,96.37988300000143,-0.006463228452653445,-0.010991855336087179,0,-61.25,22.20205079999996,2233814000.0,43.90441916740582,61.25,0,0.9183038516188009,1
2019-12-31,Tuesday,8681.330078,8735.429688,8674.379883,8733.070313,8733.070313,2186830000,-51.7402349999993,61.04980500000056,0.005959943296145144,-0.0069887581012603945,1,23.339844000000085,16.27402349999993,2215692000.0,38.51106475225056,23.339844000000085,1,0.9869738212711875,1
2020-01-02,Thursday,8802.219727,8873.629883,8786.900391,8872.219727,8872.219727,2862700000,-70.0,86.72949200000039,0.007952539492428419,-0.009773846007050144,1,139.14941399999952,29.651953200000026,2263717000.0,54.30131506301307,139.14941399999952,1,1.2646015380897877,1
2020-01-03,Friday,8755.169922,8843.650391,8755.169922,8793.900391,8793.900391,2586520000,-38.730469000000085,88.48046900000008,0.004423725563872624,-0.0100049713735908,0,-78.31933600000048,21.328027399999883,2248136000.0,64.02338450835916,78.31933600000048,0,1.1505175843454312,1
2020-01-06,Monday,8713.889648,8849.980469,8713.889648,8848.519531,8848.519531,2810450000,-134.6298829999996,136.09082099999978,0.01545003304361327,-0.015377527834858296,1,54.6191400000007,20.722949200000038,2284492000.0,63.637686411516114,54.6191400000007,1,1.2302297403536542,1
2020-01-07,Tuesday,8857.139648,8872.469727,8821.679688,8846.450195,8846.450195,2381740000,10.689453000000867,50.790038999999524,-0.0012068741630843107,-0.005724453344195617,0,-2.069336000000476,16.795996099999865,2139646000.0,63.71950269674345,2.069336000000476,0,1.1131467541827011,1
2020-01-08,Wednesday,8845.450195,8953.549805,8834.94043,8912.370117,8912.370117,2472620000,-66.91992200000095,118.609375,0.00756546252872785,-0.013247189950712515,1,65.91992200000095,21.636035100000118,2184041000.0,65.59128671104759,65.91992200000095,1,1.1321307612814961,1
2020-01-09,Thursday,8990.040039,9004.549805,8938.530273,8989.629883,8989.629883,2540960000,0.41015599999991537,66.01953200000025,-4.562337856345507e-05,-0.007331797083663335,1,77.25976599999922,29.012011700000038,2336684000.0,67.44626288448477,77.25976599999922,1,1.0874213201271545,1
2020-01-10,Friday,9021.879883,9024.870117,8951.830078,8966.639648,8966.639648,2382900000,55.2402349999993,73.04003899999952,-0.006122918473353754,-0.008093195586539821,0,-22.990234999999302,18.833007800000086,2410978000.0,66.77513974320811,22.990234999999302,0,0.9883541036044294,1
2020-01-13,Monday,9007.94043,9071.530273,8991.349609,9070.650391,9070.650391,2536820000,-62.70996099999866,80.18066399999952,0.006961631405903808,-0.008838714261765163,1,104.01074299999891,29.966992199999915,2481286000.0,71.07227005760362,104.01074299999891,1,1.0223811362333886,1
2020-01-14,Tuesday,9068.019531,9080.160156,9020.919922,9033.419922,9033.419922,2553160000,34.59960900000078,59.24023400000078,-0.0038155640139192794,-0.006524139770910973,0,-37.230469000000085,32.36894529999991,2531470000.0,67.9858428719074,37.230469000000085,0,1.0085681442008003,1
2020-01-15,Wednesday,9039.30957,9078.870117,9008.950195,9035.669922,9035.669922,2443220000,3.6396480000003066,69.91992200000095,-0.0004026466813438614,-0.0077013902720204485,1,2.25,30.259960899999896,2557109000.0,68.62119977151329,2.25,1,0.9554618125390822,1
2020-01-16,Thursday,9088.080078,9126.070313,9066.30957,9125.0,9125.0,2312110000,-36.91992199999913,59.76074300000073,0.004062455621333394,-0.006548354434095486,1,89.33007800000087,25.27802730000003,2502050000.0,61.24993481772509,89.33007800000087,1,0.924086249275594,1
2020-01-17,Friday,9159.480469,9176.469727,9118.980469,9173.730469,9173.730469,2542540000,-14.25,57.48925799999961,0.0015557650947811634,-0.00626485562643426,1,48.730469000000085,37.98300780000009,2497652000.0,49.40471039228046,48.730469000000085,1,1.017972079376951,1
2020-01-21,Tuesday,9145.639648,9187.419922,9141.780273,9166.629883,9166.629883,2686610000,-20.990234999999302,45.639648999998826,0.0022951084678466986,-0.004967624141214129,0,-7.100586000000476,31.81103519999997,2485268000.0,50.927252863604885,7.100586000000476,0,1.081014200480592,1
2020-01-22,Wednesday,9212.349609,9242.480469,9179.269531,9188.580078,9188.580078,2454580000,23.769530999999915,63.21093800000017,-0.0025801811708034052,-0.006839174636291046,1,21.95019500000126,34.21298830000014,2492552000.0,49.703485891563936,21.95019500000126,1,0.9847658143140042,1
2020-01-23,Thursday,9186.139648,9221.129883,9145.230469,9216.980469,9216.980469,2465850000,-30.840820999999778,75.89941399999952,0.0033573211579375913,-0.00823103187603149,1,28.400390999999217,30.46103519999997,2491875000.0,48.44425629298732,28.400390999999217,1,0.989556057185854,1
2020-01-24,Friday,9266.349609,9272.370117,9101.44043,9141.469727,9141.469727,2622970000,124.87988200000109,170.92968699999983,-0.013476707362596239,-0.018434303726359742,0,-75.51074200000039,15.183984400000009,2500076000.0,55.60538269009146,75.51074200000039,0,1.049156105654388,1
2020-01-27,Monday,8913.160156,9001.44043,8910.969727,8952.179688,8952.179688,2593910000,-39.019532000000254,90.47070300000087,0.004377743843605659,-0.01005069174245492,0,-189.29003899999952,-1.4459960000000138,2521177000.0,85.25414293911282,189.29003899999952,0,1.0288488273532561,1
2020-01-28,Tuesday,9013.230469,9111.320313,8994.280273,9090.929688,9090.929688,2169020000,-77.69921900000008,117.04003999999986,0.00862057386274964,-0.012845563099456348,1,138.75,2.027929700000095,2484397000.0,90.57074085472946,138.75,1,0.8730569228669975,1
2020-01-29,Wednesday,9141.519531,9153.080078,9067.290039,9101.610352,9101.610352,2234620000,39.90917900000022,85.79003900000134,-0.004365705161451919,-0.009372805467549995,1,10.680663999999524,6.819043000000056,2452543000.0,89.52444245171563,10.680663999999524,1,0.9111440655678616,1
2020-01-30,Thursday,9038.919922,9140.69043,9019.719727,9136.089844,9136.089844,2345370000,-97.16992200000095,120.97070300000087,0.010750169582042345,-0.013234306962521305,1,34.47949200000039,10.041992200000095,2442758000.0,89.92094208933563,34.47949200000039,1,0.960131949214781,1
2020-01-31,Friday,9169.910156,9170.219727,8961.589844,8991.509766,8991.509766,2696090000,178.4003900000007,208.6298829999996,-0.019454976871640432,-0.02275080523814799,0,-144.58007800000087,-13.349023400000078,2481156000.0,97.13791476910781,144.58007800000087,0,1.0866265563310005,1
2020-02-03,Monday,9033.519531,9148.5,9031.070313,9126.230469,9126.230469,2427320000,-92.71093800000017,117.42968699999983,0.010262991924891225,-0.012835949827840611,1,134.72070300000087,-4.75,2469634000.0,106.59024284948309,134.72070300000087,1,0.982866287069258,1
2020-02-04,Tuesday,9256.94043,9352.959961,9224.860352,9334.05957,9334.05957,2447340000,-77.11913999999888,128.09960900000078,0.00833095347033565,-0.013696157102580457,1,207.82910099999935,16.742968699999984,2445707000.0,125.97098022447639,207.82910099999935,1,1.0006677005871922,1
2020-02-05,Wednesday,9441.339844,9442.75,9311.879883,9367.480469,9367.480469,2470240000,73.859375,130.8701170000004,-0.00782297599921031,-0.013859322443144253,1,33.420899000000645,17.89003909999992,2447273000.0,126.07584629753873,33.420899000000645,1,1.009384731495015,1
2020-02-06,Thursday,9395.69043,9448.719727,9357.860352,9445.919922,9445.919922,2313860000,-50.22949199999857,90.859375,0.005346013938434812,-0.009616051446670241,1,78.43945299999905,22.893945299999906,2432074000.0,127.52404759310346,78.43945299999905,1,0.9513937487099487,1
2020-02-07,Friday,9397.769531,9453.240234,9376.910156,9401.099609,9401.099609,2243720000,-3.330078000000867,76.33007800000087,0.00035434769803793217,-0.008074488335276644,0,-44.82031299999835,25.962988200000108,2394149000.0,125.24154106811218,44.82031299999835,0,0.9371680709930752,1
2020-02-10,Monday,9373.200195,9517.740234,9373.200195,9516.839844,9516.839844,2187520000,-143.63964900000065,144.54003900000134,0.015324504546123231,-0.015186382003121323,1,115.7402349999993,56.46601559999999,2353510000.0,101.97534233584413,115.7402349999993,1,0.9294713003131493,1
2020-02-11,Tuesday,9567.80957,9600.049805,9493.629883,9517.860352,9517.860352,2450070000,49.949217999999746,106.41992200000095,-0.00522054892863004,-0.011085351030634674,1,1.0205079999996087,42.69306639999995,2381615000.0,98.88115365215955,1.0205079999996087,1,1.0287431007950487,1
2020-02-12,Wednesday,9569.820313,9615.910156,9552.030273,9613.200195,9613.200195,2366510000,-43.37988199999927,63.87988299999961,0.004532988142010402,-0.006643144742792833,1,95.33984299999975,51.15898429999997,2394804000.0,99.4582628533716,95.33984299999975,1,0.9881852544091291,1
2020-02-13,Thursday,9540.669922,9636.410156,9532.740234,9595.700195,9595.700195,2254870000,-55.03027300000031,103.66992199999913,0.00576796739116873,-0.010758147517771465,0,-17.5,45.96103509999993,2385754000.0,101.75852590605385,17.5,0,0.9451393563628102,1
2020-02-14,Friday,9613.879883,9634.75,9583.080078,9623.580078,9623.580078,2226720000,-9.700195000001258,51.66992199999913,0.001008978177182543,-0.005362871065673643,1,27.879883000001428,63.207031200000166,2338817000.0,77.63157062276849,27.879883000001428,1,0.9520710684076608,1
2020-02-18,Tuesday,9567.280273,9647.719727,9567.280273,9629.799805,9629.799805,2279420000,-62.519532000000254,80.43945399999939,0.006534723580371925,-0.008337664886230311,1,6.219726999999693,50.35693360000005,2324027000.0,75.07185026403478,6.219726999999693,1,0.9808061610299709,1
2020-02-19,Wednesday,9683.94043,9736.570313,9676.070313,9718.730469,9718.730469,2470860000,-34.790038999999524,60.5,0.0035925498769305755,-0.006213686961128609,1,88.93066399999952,38.46708990000006,2326379000.0,53.74715460975594,88.93066399999952,1,1.0621055296664903,1
2020-02-20,Thursday,9696.660156,9714.230469,9513.230469,9627.830078,9627.830078,2745730000,68.83007799999905,201.0,-0.007098328382418258,-0.020691294142282306,0,-90.90039099999922,26.03496090000008,2353928000.0,67.62947452018825,90.90039099999922,0,1.166446042529763,1
2020-02-21,Friday,9582.540039,9594.0,9406.379883,9446.69043,9446.69043,2750160000,135.84960899999896,187.6201170000004,-0.014176784907457142,-0.019555984677923743,0,-181.1396480000003,0.07705080000014278,2397558000.0,91.0437435936421,181.1396480000003,0,1.14706714081578,1
2020-02-24,Monday,9055.299805,9194.910156,9028.870117,9079.629883,9079.629883,3188590000,-24.330077999999048,166.04003899999952,0.0026868329623459712,-0.018057820705475038,0,-367.06054700000095,-32.14697260000012,2492045000.0,147.94557363707625,367.06054700000095,0,1.2795073925230083,1
2020-02-25,Tuesday,9167.330078,9183.780273,8807.110352,8834.870117,8834.870117,3595520000,332.4599610000005,376.6699210000006,-0.03626573475278769,-0.04101469218589618,0,-244.75976599999922,-68.19697269999998,2632845000.0,151.777828677591,244.75976599999922,0,1.3656405903120008,1
2020-02-26,Wednesday,8883.009766,9032.879883,8813.919922,8873.759766,8873.759766,3587950000,9.25,218.95996100000048,-0.0010413137262783013,-0.024240326876491077,1,38.889648999998826,-64.41005860000004,2746633000.0,154.15059780451838,38.889648999998826,1,1.3063084875190825,1
2020-02-27,Thursday,8632.540039,8786.679688,8430.530273,8436.669922,8436.669922,4559900000,195.8701170000004,356.14941499999986,-0.022689743240703247,-0.04053287790681551,0,-437.0898440000001,-117.65302730000003,2965972000.0,182.23419469831862,437.0898440000001,0,1.5374049384147928,1
2020-02-28,Friday,8133.850098,8490.469727,8133.850098,8461.830078,8461.830078,5320020000,-327.979980000001,356.6196289999998,0.04032284539896385,-0.04200234385924922,1,25.160156000001734,-113.38701169999986,3272487000.0,185.31255969068798,25.160156000001734,1,1.6256810187481263,1
2020-03-02,Monday,8569.910156,8879.389648,8446.5,8877.980469,8877.980469,4249020000,-308.07031300000017,432.8896480000003,0.03594790463285227,-0.04875218513442584,1,416.1503909999992,-74.55996090000008,3474717000.0,248.20350736035925,416.1503909999992,1,1.222839154958519,1
2020-03-03,Tuesday,8892.679688,9000.459961,8516.580078,8594.490234,8594.490234,4336700000,298.1894539999994,483.8798829999996,-0.03353201334828056,-0.053761683858014504,0,-283.4902349999993,-103.53095709999998,3680445000.0,254.55367145127883,283.4902349999993,0,1.1783086012696835,1
2020-03-04,Wednesday,8745.639648,8952.110352,8669.759766,8949.280273,8949.280273,3634760000,-203.640625,282.3505860000005,0.023284817714456098,-0.031540114553762204,1,354.7900389999995,-76.94501959999998,3796835000.0,288.5070158950592,354.7900389999995,1,0.9573131305416221,1
2020-03-05,Thursday,8713.19043,8864.19043,8613.910156,8671.660156,8671.660156,3763860000,41.530274000000645,250.28027400000065,-0.004766368224549482,-0.028234983891247543,0,-277.6201170000004,-95.6169922000001,3898648000.0,295.4687426039971,277.6201170000004,0,0.9654269890485112,1
2020-03-06,Friday,8395.950195,8571.879883,8319.900391,8530.339844,8530.339844,4292730000,-134.38964900000065,251.9794920000004,0.01600648477882028,-0.029396059608783533,0,-141.32031199999983,-91.63505860000005,4052905000.0,294.45469591878015,141.32031199999983,0,1.0591736051054736,1
2020-03-09,Monday,7912.140137,8241.769531,7912.140137,7948.029785,7948.029785,4554110000,-35.8896479999994,329.6293939999996,0.004536022792640711,-0.03999497835509174,0,-582.3100590000004,-113.16000979999998,4189457000.0,323.28206340131885,582.3100590000004,0,1.0870406355764004,1
2020-03-10,Tuesday,8213.969727,8376.44043,7942.129883,8372.269531,8372.269531,4447260000,-158.29980400000022,434.31054700000095,0.019272021843427987,-0.05184905815655647,1,424.2397460000002,-46.26005860000005,4274631000.0,360.14281112567085,424.2397460000002,1,1.0403845384548982,1
2020-03-11,Wednesday,8166.259766,8224.730469,7900.990234,8006.120117,8006.120117,4302610000,160.13964899999974,323.7402350000002,-0.019609913667789115,-0.03936180476919167,0,-366.1494139999995,-86.76396489999988,4346097000.0,372.08103394403753,366.1494139999995,0,0.9899940107181225,1
2020-03-12,Thursday,7452.759766,7808.310059,7255.620117,7263.649902,7263.649902,5099350000,189.10986400000002,552.689942,-0.025374474682886217,-0.07078227399063892,0,-742.4702150000003,-117.3020019999999,4400042000.0,414.17862627153494,742.4702150000003,0,1.1589321192843158,1
2020-03-13,Friday,7683.040039,7998.509766,7301.879883,7995.259766,7995.259766,4701070000,-312.2197269999997,696.6298830000005,0.04063752439335683,-0.08709495935870819,1,731.609864,-46.65703120000008,4338147000.0,493.7772980832822,731.609864,1,1.0836585297824164,1
2020-03-16,Monday,7502.259766,7563.450195,6993.609863,7020.379883,7020.379883,4618120000,481.8798830000005,569.8403320000007,-0.06423129803954065,-0.07534132139545352,0,-974.8798830000005,-185.76005860000004,4375057000.0,542.4486264629331,974.8798830000005,0,1.0555565333205945,1
2020-03-17,Tuesday,7198.529785,7550.129883,6959.149902,7473.950195,7473.950195,4920210000,-275.42041000000063,590.9799809999995,0.03826064741357469,-0.07827414761839528,1,453.57031200000074,-112.05400390000004,4433408000.0,576.6879496613658,453.57031200000074,1,1.1098031130904262,1
2020-03-18,Wednesday,7023.859863,7336.879883,6837.529785,7175.180176,7175.180176,4935000000,-151.32031300000017,499.3500979999999,0.021543754566790134,-0.0680602798414384,0,-298.7700190000005,-177.41000970000005,4563432000.0,554.5094284865157,298.7700190000005,0,1.081422929058656,1
2020-03-19,Thursday,7190.209961,7514.140137,7037.470215,7288.52002,7288.52002,4778490000,-98.31005900000036,476.66992200000004,0.013672766099076139,-0.06343638970117867,1,113.33984400000008,-138.3140136,4664895000.0,560.4100482122159,113.33984400000008,1,1.0243510304090446,1
2020-03-20,Friday,7391.220215,7487.830078,6969.77002,6994.290039,6994.290039,5260300000,396.93017599999985,518.060058,-0.05370292921248049,-0.06918694102342315,0,-294.2299809999995,-153.60498049999995,4761652000.0,562.5830717530426,294.2299809999995,0,1.1047216386245782,1
2020-03-23,Monday,6952.709961,7145.290039,6771.910156,7006.919922,7006.919922,4348410000,-54.209961000000476,373.3798830000005,0.007796954181043318,-0.0522553851505034,1,12.629882999999609,-94.11098629999996,4741082000.0,543.3382459553244,12.629882999999609,1,0.9171767119826234,1
2020-03-24,Tuesday,7349.0,7555.910156,7304.390137,7553.830078,7553.830078,4441080000,-204.83007799999996,251.5200189999996,0.02787182990883113,-0.033287852000234874,1,546.9101559999999,-81.8439453,4740464000.0,557.5406179434593,546.9101559999999,1,0.9368450008269232,1
2020-03-25,Wednesday,7543.959961,7777.609863,7390.410156,7469.620117,7469.620117,4683630000,74.33984399999918,387.19970699999976,-0.00985422038084955,-0.049783894258055274,0,-84.20996099999957,-53.65,4778566000.0,548.6236190983095,84.20996099999957,0,0.980132952019497,1
2020-03-26,Thursday,7549.830078,7913.109863,7549.830078,7897.129883,7897.129883,4014670000,-347.29980499999965,363.2797849999997,0.046001009481262616,-0.04590859867858247,1,427.5097659999992,63.34799809999995,4670098000.0,508.7071843979921,427.5097659999992,1,0.8596543370181954,1
2020-03-27,Friday,7657.439941,7817.740234,7580.220215,7588.370117,7588.370117,3989120000,69.06982399999924,237.5200189999996,-0.009019962876911482,-0.030382183583819448,0,-308.7597659999992,-40.688964899999974,4598903000.0,461.0013696181043,308.7597659999992,0,0.8674068576788856,1
2020-03-30,Monday,7678.830078,7902.089844,7651.430176,7889.009766,7889.009766,3870770000,-210.17968800000017,250.65966800000024,0.02737131644599991,-0.031720680598224825,1,300.63964899999974,86.86298830000005,4524168000.0,332.2980437069067,300.63964899999974,1,0.8555760970856962,1
2020-03-31,Tuesday,7855.740234,8011.600098,7765.459961,7813.5,7813.5,4078960000,42.24023399999987,246.14013700000032,-0.005376989658744344,-0.0307229684443993,0,-75.50976600000013,33.95498049999996,4440043000.0,308.7062584135133,75.50976600000013,0,0.9186757875993543,1
