Date,DayOfWeek,Open,High,Low,Close,Adj Close,Volume,OC Difference,HL Difference,OC %Change,HL %Change,Close_Status,Close_Difference,Same Bracket,Avg_OC_Spread_10_Day,Avg_Volume_10_Day,Volatility_10_Day,Price_Change_Magnitude,Price_Direction,MA_Volume_Ratio,Close_Bracket,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_4,Close_Lag_5,ShortEMA,LongEMA,MACD,SignalLine,MACD_Histogram,RSI
2021-03-30,2,12904.009766,12929.459961,12798.030273,12896.530273,12896.530273,4721950000,7.479492999998911,131.42968800000017,-0.0005796254912721918,-0.010165133609326327,0,-194.91015700000025,0,-90.73798829999996,4348457000.0,139.79719418157453,194.91015700000025,0,1.0858909263676748,12800,13091.44043,13329.519531,13598.160156,13578.459961,13616.700195,13488.976810054584,13631.514353456954,-142.53754340236992,-37.3921251895928,-105.14541821277712,25.114936923348907
2021-03-29,1,12950.509766,13013.469727,12836.599609,12965.740234,12965.740234,4965090000,-15.230468000001565,176.8701179999989,0.0011760516207622437,-0.013591311288259541,1,69.20996100000048,1,-102.075,4423030000.0,118.07935292553255,69.20996100000048,1,1.1225539957902162,12900,12896.530273,13091.44043,13329.519531,13598.160156,13578.459961,13408.478875276956,13582.197752015698,-173.71887673874153,-64.65747549942255,-109.06140123931898,23.905025929519397
2021-03-26,5,12777.269531,12992.299805,12721.660156,12979.120117,12979.120117,5224360000,-201.85058600000048,270.63964900000065,0.015797630746559266,-0.020830773078054032,1,13.379882999999609,0,-84.02294920000004,4520376000.0,120.79465190371513,13.379882999999609,1,1.1557357175597782,12900,12965.740234,12896.530273,13091.44043,13329.519531,13598.160156,13342.423681695887,13537.525334607128,-195.1016529112403,-90.74631098178611,-104.3553419294542,18.443542981388433
2021-03-25,4,12707.580078,12845.660156,12627.929688,12780.509766,12780.509766,5634290000,-72.92968799999835,217.73046799999975,0.005739069716842303,-0.016949729741861604,0,-198.61035100000117,1,-106.45498040000003,4691194000.0,118.96737750305688,198.61035100000117,0,1.2010353867267054,12700,12979.120117,12965.740234,12896.530273,13091.44043,13329.519531,13255.975386973443,13481.450107302897,-225.4747203294537,-117.69199285131964,-107.78272747813406,16.636666322734428
2021-03-24,3,13072.820313,13077.490234,12797.849609,12798.879883,12798.879883,6248650000,273.94043000000056,279.640625,-0.020954960248905592,-0.02138335567423831,1,18.37011700000039,0,-95.96298829999996,4900699000.0,125.37206941328832,18.37011700000039,1,1.2750528036918816,12700,12780.509766,12979.120117,12965.740234,12896.530273,13091.44043,13185.65300174676,13430.889349947127,-245.2363482003675,-143.2008639211292,-102.03548427923829,19.78135362580656
2021-03-23,2,13127.169922,13180.660156,12993.5,13017.790039,13017.790039,5675010000,109.37988299999961,187.16015599999992,-0.00833232780941522,-0.014199604100618761,1,218.91015599999992,0,-59.89101559999999,5058326000.0,158.2876136840567,218.91015599999992,1,1.121914641326004,13000,12798.879883,12780.509766,12979.120117,12965.740234,12896.530273,13159.827930554951,13400.28940098808,-240.46147043312885,-162.65298522352913,-77.80848520959972,21.496422778827608
2021-03-22,1,12943.139648,13167.459961,12943.139648,13086.509766,13086.509766,5321760000,-143.3701179999989,224.32031300000017,0.011076919657754968,-0.017035959377465555,1,68.7197269999997,0,-49.19501950000013,5183131000.0,163.4430384142231,68.7197269999997,1,1.0267461887419014,13000,13017.790039,12798.879883,12780.509766,12979.120117,12965.740234,13148.548212931111,13377.046465063037,-228.49825213192526,-175.82203860520838,-52.67621352671688,27.11076950625339
2021-03-19,5,12792.669922,12906.019531,12704.070313,12866.990234,12866.990234,7630590000,-74.32031200000165,201.94921799999975,0.005809601314905376,-0.015647676459416615,0,-219.51953199999843,0,-73.11699219999991,5500290000.0,169.62832653036355,219.51953199999843,0,1.387306851093306,12800,13086.509766,13017.790039,12798.879883,12780.509766,12979.120117,13105.231600787862,13339.26452202133,-234.0329212334691,-187.46421513086054,-46.56870610260856,22.750406615071626
2021-03-18,4,13006.290039,13040.360352,12781.530273,12789.139648,12789.139648,5739720000,217.15039099999922,258.8300789999994,-0.016695797983042288,-0.01984838394134581,0,-77.85058600000048,0,-54.03798829999996,5616614000.0,155.319296390878,77.85058600000048,0,1.021918187719505,12700,12866.990234,13086.509766,13017.790039,12798.879883,12780.509766,13056.60206958973,13298.514531353085,-241.91246176335517,-198.35386445735946,-43.558597305995704,22.861221993449135
2021-03-17,3,13024.830078,13280.290039,12950.080078,13202.379883,13202.379883,5536110000,-177.54980499999874,330.20996099999866,0.013631640791989665,-0.02486466485523108,1,413.2402349999993,0,11.093945299999906,5669753000.0,199.77011052819324,413.2402349999993,1,0.9764287791725671,13200,12789.139648,12866.990234,13086.509766,13017.790039,12798.879883,13079.029425499002,13291.393446289894,-212.36402079089203,-201.155895724066,-11.208125066826028,39.93087959416517
2021-03-16,2,13156.650391,13297.480469,13091.780273,13152.280273,13152.280273,5493890000,4.370117999998911,205.70019599999978,-0.0003321603805014348,-0.015469110594261988,0,-50.0996099999993,1,25.575,5746947000.0,188.08474010331975,50.0996099999993,0,0.955966707192532,13100,13202.379883,12789.139648,12866.990234,13086.509766,13017.790039,13090.298786653002,13281.08876678694,-190.7899801339372,-199.08271260604027,8.292732472103069,39.70202491268393
2021-03-15,1,12936.129883,13085.009766,12885.639648,13082.540039,13082.540039,5972370000,-146.41015599999992,199.3701179999989,0.011317925633415653,-0.015236528024460546,0,-69.74023400000078,0,11.679980499999875,5847675000.0,189.6291976696596,69.74023400000078,0,1.0213238594826148,13000,13152.280273,13202.379883,12789.139648,12866.990234,13086.509766,13089.105133167925,13266.381453617536,-177.27632044961138,-194.7214341747545,17.44511372514313,37.835018258734074
2021-03-12,5,12873.389648,12943.580078,12778.129883,12937.290039,12937.290039,5497210000,-63.90039099999922,165.45019500000126,0.004963758011467223,-0.01278241367558071,0,-145.25,0,-4.1830078000000865,5874960000.0,195.9991152510391,145.25,0,0.935701689883846,12900,13082.540039,13152.280273,13202.379883,12789.139648,12866.990234,13065.748964834398,13242.004311794015,-176.25534695961687,-191.02821673172699,14.772869772110113,40.17406869162329
2021-03-11,4,12960.530273,13117.860352,12920.009766,13052.900391,13052.900391,6008850000,-92.37011799999891,197.85058600000048,0.007127032309197162,-0.015082534856367442,1,115.6103519999997,0,27.2390625,5912416000.0,186.31391397366932,115.6103519999997,1,1.0163104220000758,13000,12937.290039,13082.540039,13152.280273,13202.379883,12789.139648,13063.772261167567,13227.99661395742,-164.22435278985358,-185.6674439433523,21.443091153498727,48.97139935346538
2021-03-10,3,12950.25,12979.379883,12726.849609,12752.070313,12752.070313,6023880000,198.17968699999983,252.53027399999883,-0.015303155305882114,-0.019456266499353746,0,-300.83007799999905,0,-4.680956999999944,5889939000.0,213.37960361941634,300.83007799999905,0,1.0227406429845878,12700,13052.900391,12937.290039,13082.540039,13152.280273,13202.379883,13015.818115295633,13192.742813886502,-176.9246985908685,-183.91889487285556,6.994196281987058,46.350806329199216
2021-03-09,2,12635.450195,12868.519531,12592.830078,12794.490234,12794.490234,6345560000,-159.04003900000134,275.68945299999905,0.01258681222636099,-0.02142355632564172,1,42.41992100000061,0,-22.329980499999873,5956994000.0,199.6909622830487,42.41992100000061,1,1.0652285364061136,12700,12752.070313,13052.900391,12937.290039,13082.540039,13152.280273,12981.767672019381,13163.242622783799,-181.47495076441737,-183.43010605116794,1.9551552867505677,45.614710726637576
2021-03-08,1,12629.55957,12718.580078,12287.570313,12299.080078,12299.080078,6010230000,330.4794919999986,431.0097650000007,-0.026167143055804802,-0.03388819839610406,0,-495.4101559999999,0,-78.74296879999983,6025841000.0,245.53317822505866,495.4101559999999,0,0.997409324275234,12200,12794.490234,12752.070313,13052.900391,12937.290039,13082.540039,12876.738811401015,13099.230582429444,-222.49177102842805,-191.24243904661998,-31.24933198180807,36.0337359151922
2021-03-05,5,12594.160156,12700.959961,12208.389648,12668.509766,12668.509766,7725200000,-74.3496099999993,492.57031300000017,0.005903498850185601,-0.03878213257206568,1,369.42968799999835,0,-19.848046800000155,6035302000.0,276.6733825824617,369.42968799999835,1,1.2800022268976763,12600,12299.080078,12794.490234,12752.070313,13052.900391,12937.290039,12844.703573647013,13067.325336768003,-222.62176312098927,-197.51830386149385,-25.103459259495423,47.850618270729115
2021-03-04,4,12655.919922,12799.080078,12314.160156,12464.0,12464.0,7864380000,191.91992199999913,484.91992200000095,-0.015164438711909159,-0.03788709181009946,0,-204.50976599999922,0,-32.51396480000003,6247768000.0,282.46235675710756,204.50976599999922,0,1.2587503249160341,12400,12668.509766,12299.080078,12794.490234,12752.070313,13052.900391,12786.133793085934,13022.634571081484,-236.50077799555038,-205.31479868830516,-31.18597930724522,44.001879283808556
2021-03-03,3,13020.099609,13057.290039,12679.889648,12683.330078,12683.330078,5529980000,336.7695309999999,377.4003909999992,-0.025865357494439727,-0.028903424054514047,1,219.33007800000087,0,-51.90498049999987,6247155000.0,253.64746909807937,219.33007800000087,1,0.8851997429229785,12600,12464.0,12668.509766,12299.080078,12794.490234,12752.070313,12770.317836918868,12997.5009049273,-227.1830680084313,-209.68845255233038,-17.494615456100917,44.01030162623433
2021-03-02,2,13297.759766,13301.620117,13052.120117,13059.950195,13059.950195,4948140000,237.80957099999978,249.5,-0.01788343113311736,-0.0187571136301757,1,376.6201169999986,0,-9.233007800000086,6192580000.0,287.6059948576246,376.6201169999986,1,0.799043371260444,13000,12683.330078,12464.0,12668.509766,12299.080078,12794.490234,12814.876661239041,13002.126778266018,-187.25011702697702,-205.2007854472597,17.950668420282682,49.57160052428981
2021-03-01,1,13106.019531,13293.780273,13051.700195,13282.950195,13282.950195,5079530000,-176.93066399999952,242.08007800000087,0.013499954244803386,-0.01821002551784849,1,223.0,0,20.04101559999999,6103296000.0,295.55150623341723,223.0,1,0.832260142716329,13200,13059.950195,12683.330078,12464.0,12668.509766,12299.080078,12886.887974125342,13022.928512838906,-136.04053871356336,-191.36873610052047,55.3281973869571,56.7018091951944
2021-02-26,5,12958.959961,13090.360352,12764.339844,12909.44043,12909.44043,5906110000,49.519530999999915,326.0205079999996,-0.003821258121718794,-0.02490538833411021,0,-373.5097649999989,1,-2.7849608999998963,6144186000.0,317.71879260555386,373.5097649999989,0,0.9612518240821486,12900,13282.950195,13059.950195,12683.330078,12464.0,12668.509766,12890.357582721443,13014.521988184171,-124.16440546272861,-177.9278699729621,53.76346451023349,51.769649632244786
2021-02-25,4,13197.75,13294.55957,12773.759766,12828.30957,12828.30957,6390380000,369.44043000000056,520.7998040000002,-0.027992682843666575,-0.039173904276995936,0,-81.13086000000112,0,-22.45908209999998,6182339000.0,315.6575148113246,81.13086000000112,0,1.033650856091845,12800,12909.44043,13282.950195,13059.950195,12683.330078,12464.0,12880.81173461045,13000.728475726084,-119.91674111563407,-166.32564420149652,46.40890308586245,43.90147288020744
2021-02-24,3,13095.860352,13312.429688,12971.820313,13302.19043,13302.19043,5886230000,-206.33007800000087,340.609375,0.01575536638709576,-0.025585815886564254,1,473.8808600000011,0,55.01201170000004,6168574000.0,334.26573310126673,473.8808600000011,1,0.9542286434433631,13300,12828.30957,12909.44043,13282.950195,13059.950195,12683.330078,12945.639226208841,13023.058990857486,-77.41976464864456,-148.54446829092612,71.12470364228156,52.147296600314235
2021-02-23,2,12982.360352,13259.849609,12758.120117,13194.709961,13194.709961,7516510000,-212.34960900000078,501.7294920000004,0.01635677975671714,-0.03783824905973716,0,-107.48046900000008,0,40.02197269999997,6285669000.0,338.2307653683885,107.48046900000008,0,1.1958170244090167,13100,13302.19043,12828.30957,12909.44043,13282.950195,13059.950195,12983.957800792095,13035.773877534708,-51.816076742612495,-129.1987899812634,77.3827132386509,51.58952410465456
2021-02-22,1,13414.040039,13447.370117,13220.769531,13223.740234,13223.740234,6483740000,190.29980499999874,226.60058600000048,-0.014186613760412286,-0.016850922078327776,1,29.030273000000307,0,92.46601559999999,6333020000.0,281.96334128083714,29.030273000000307,1,1.0237990721646228,13200,13194.709961,13302.19043,12828.30957,12909.44043,13282.950195,13020.847405901004,13049.697311346952,-28.849905445948025,-109.12901307420032,80.27910762825229,54.1974508299581
2021-02-19,5,13686.230469,13701.69043,13545.450195,13580.780273,13580.780273,6737820000,105.45019599999978,156.24023500000112,-0.007704838541105221,-0.011402989711248432,1,357.0400389999995,0,91.2270507000001,6234282000.0,280.63521599812333,357.0400389999995,1,1.0807692048579132,13500,13223.740234,13194.709961,13302.19043,12828.30957,12909.44043,13106.990923916235,13089.03678998792,17.95413392831506,-83.71238367369725,101.6665176020123,57.22406247671918
2021-02-18,4,13556.009766,13669.94043,13477.169922,13637.509766,13637.509766,6499420000,-81.5,192.77050800000143,0.006012093632774682,-0.01410178112970763,1,56.72949299999891,0,117.35097659999992,6097786000.0,261.55737458877377,56.72949299999891,1,1.0658655452979162,13600,13580.780273,13223.740234,13194.709961,13302.19043,12828.30957,13188.609207313737,13129.664417840666,58.94478947307107,-55.18094904434359,114.12573851741466,62.984805300325
2021-02-17,3,13636.150391,13713.139648,13552.660156,13699.709961,13699.709961,7280500000,-63.55957000000126,160.4794920000004,0.004661108023709627,-0.011702607580708594,1,62.20019500000126,1,101.63798829999996,6272838000.0,259.46167205528724,62.20019500000126,1,1.1606389324895685,13600,13637.509766,13580.780273,13223.740234,13194.709961,13302.19043,13267.240092496239,13171.890013630247,95.35007886599124,-25.074743462276633,120.42482232826787,63.19830960667583
2021-02-16,2,13841.030273,13879.769531,13726.780273,13773.769531,13773.769531,7722100000,67.26074200000039,152.9892579999996,-0.0048595184515423965,-0.011022463857076534,1,74.05956999999944,0,71.38193360000005,6550234000.0,240.80290303320731,74.05956999999944,1,1.178904448299099,13700,13699.709961,13637.509766,13580.780273,13223.740234,13194.709961,13345.167698419893,13216.473681583562,128.69401683633077,5.679008597444849,123.01500823888593,74.51318801709817
2021-02-12,5,13695.900391,13816.25,13656.780273,13807.700195,13807.700195,7416940000,-111.79980400000022,159.4697269999997,0.008163012347363986,-0.011542185976657899,1,33.930663999999524,0,52.475,6783975000.0,234.92650887203266,33.930663999999524,1,1.0933029676553938,13800,13773.769531,13699.709961,13637.509766,13580.780273,13223.740234,13416.326544047603,13260.268238132929,156.05830591467384,35.75486806089065,120.30343785378318,71.3135795420373
2021-02-11,4,13723.629883,13747.200195,13637.19043,13734.349609,13734.349609,10916780000,-10.719726000001174,110.00976499999888,0.0007811144785593584,-0.008002339635674366,0,-73.35058599999866,1,82.49091790000003,7285042000.0,189.1717872856293,73.35058599999866,0,1.4985198438114702,13700,13807.700195,13773.769531,13699.709961,13637.509766,13580.780273,13465.253169424894,13295.385376715676,169.8677927092176,62.57745299055605,107.29033971866156,74.99415896743076
2021-02-10,3,13751.419922,13770.910156,13531.929688,13655.269531,13655.269531,10785930000,96.15039099999922,238.98046799999975,-0.0069920336623692575,-0.01735400676446035,0,-79.08007800000087,0,82.69599610000004,7724597000.0,188.97570857588906,79.08007800000087,0,1.3963097362878607,13600,13734.349609,13807.700195,13773.769531,13699.709961,13637.509766,13494.486455821065,13322.043462218218,172.4429936028464,84.55056111301411,87.89243248983229,70.23994292373698
2021-02-09,2,13667.139648,13741.790039,13664.700195,13687.080078,13687.080078,8766770000,-19.94043000000056,77.08984400000008,0.0014590053598317165,-0.0056098837037398055,1,31.810547000000952,1,38.48896480000003,8012651000.0,129.71228028383462,31.810547000000952,1,1.0941160422436969,13600,13655.269531,13734.349609,13807.700195,13773.769531,13699.709961,13524.116243848594,13349.083211535388,175.0330323132057,102.64705535305242,72.38597696015327,65.24948197283905
2021-02-08,1,13672.330078,13698.410156,13607.959961,13695.019531,13695.019531,8564530000,-22.689452999999048,90.45019499999944,0.0016595161812622125,-0.0066029702695375656,1,7.939452999999048,1,50.030956999999944,8117453000.0,120.05623781089974,7.939452999999048,1,1.0550760195346989,13600,13687.080078,13655.269531,13734.349609,13807.700195,13773.769531,13550.409057256504,13374.708124088322,175.70093316818202,117.25783091607835,58.44310225210367,61.19040332232751
2021-02-05,5,13592.769531,13642.959961,13527.80957,13603.959961,13603.959961,6792910000,-11.19043000000056,115.15039100000104,0.0008232634250495746,-0.00844027918642083,0,-91.05956999999944,0,38.02197269999997,8148370000.0,128.1253089653767,91.05956999999944,0,0.8336526200945711,13600,13695.019531,13687.080078,13655.269531,13734.349609,13807.700195,13558.647657832427,13391.689741637336,166.95791619509146,127.19784797188098,39.76006822321048,72.27848321447732
2021-02-04,4,13454.849609,13563.129883,13406.44043,13560.889648,13560.889648,7295370000,-106.04003899999952,156.68945299999905,0.007881176087547567,-0.01155260285433035,0,-43.07031300000017,0,-1.9890625,8204125000.0,63.71765495245611,43.07031300000017,0,0.8892319412490668,13500,13603.959961,13695.019531,13687.080078,13655.269531,13734.349609,13558.992579396669,13404.22306803457,154.76951136209937,132.71218064992465,22.057330712174718,74.08753638242493
2021-02-03,3,13555.030273,13561.450195,13400.080078,13402.370117,13402.370117,7546940000,152.66015599999992,161.37011699999857,-0.011262251203088842,-0.011899178530294235,0,-158.51953099999992,0,-23.513964899999884,8308877000.0,76.71024888014936,158.51953099999992,0,0.9082984379236809,13400,13560.889648,13603.959961,13695.019531,13687.080078,13655.269531,13534.896815951026,13404.085812402378,130.81100354864793,132.33194522966932,-1.5209416810213838,54.15579615392284
2021-02-02,2,13371.370117,13501.230469,13363.759766,13456.120117,13456.120117,7325270000,-84.75,137.47070300000087,0.006338168733527997,-0.010182086982045493,1,53.75,0,-24.358984400000008,8313354000.0,75.70103700628455,53.75,1,0.8811449626709027,13400,13402.370117,13560.889648,13603.959961,13695.019531,13687.080078,13522.777323804716,13407.940205335535,114.8371184691805,128.83297987757157,-13.995861408391079,61.35016044074608
2021-02-01,1,13067.650391,13280.219727,12983.099609,13248.900391,13248.900391,7092520000,-181.25,297.1201179999989,0.013870129256352861,-0.022373132682129072,0,-207.21972600000117,0,-52.48691400000007,8250396000.0,86.54854627890955,207.21972600000117,0,0.8596581303491372,13200,13456.120117,13402.370117,13560.889648,13603.959961,13695.019531,13480.642411065528,13396.159478347718,84.4829327178104,119.96297044561935,-35.48003772780895,50.946041445313185
2021-01-29,5,13124.700195,13167.870117,12845.429688,12925.379883,12925.379883,7872250000,199.32031199999983,322.4404290000002,-0.015186656383658433,-0.024486908371287985,0,-323.5205079999996,0,-88.23203119999998,8295927000.0,115.77273475779377,323.5205079999996,0,0.9489295168580919,12900,13248.900391,13456.120117,13402.370117,13560.889648,13603.959961,13395.217406747754,13361.286915729368,33.93049101838551,102.75647456017258,-68.82598354178707,24.71917732496486
2021-01-28,4,13163.320313,13401.849609,13150.099609,13201.530273,13201.530273,9959270000,-38.20996000000014,251.75,0.0029027600249356736,-0.0187847205680429,1,276.1503900000007,0,-53.281933600000045,8200176000.0,163.62828241865938,276.1503900000007,1,1.2145190542251776,13200,12925.379883,13248.900391,13456.120117,13402.370117,13560.889648,13365.419386171176,13349.453090342007,15.966295829168303,85.39843881397174,-69.43214298480343,35.61751422917506
2021-01-27,3,13371.160156,13393.509766,13034.139648,13112.650391,13112.650391,11621190000,258.5097650000007,359.3701179999989,-0.01933338334026314,-0.02683166132541863,0,-88.87988200000109,0,-54.26191400000007,8283702000.0,163.82917910144735,88.87988200000109,0,1.4028981245341756,13100,13201.530273,12925.379883,13248.900391,13456.120117,13402.370117,13326.531848452532,13331.912149650007,-5.380301197474182,67.24269081168255,-72.62299200915673,30.9685523734871
2021-01-26,2,13507.469727,13536.299805,13440.320313,13490.19043,13490.19043,6849600000,17.279296999999133,95.97949200000039,-0.0012792401056031723,-0.007090526464591731,1,377.54003900000134,0,-19.68896480000003,8091985000.0,213.08620301382672,377.54003900000134,1,0.8464672141631503,13400,13112.650391,13201.530273,12925.379883,13248.900391,13456.120117,13351.710091767527,13343.63646671297,8.073625054557851,55.408877660257616,-47.335252605699765,42.318348937753925
2021-01-25,1,13515.629883,13563.700195,13205.589844,13483.290039,13483.290039,7193710000,32.339844000000085,358.11035099999935,-0.002392773720496537,-0.02640211342418273,0,-6.9003910000010364,0,-21.17294920000004,7954903000.0,212.92402538786774,6.9003910000010364,0,0.9043114667771561,13400,13490.19043,13112.650391,13201.530273,12925.379883,13248.900391,13371.953160572524,13353.981175771269,17.97198480125553,47.921499088457196,-29.949514287201666,41.08170885211996
2021-01-22,5,13356.179688,13404.769531,13336.900391,13366.400391,13366.400391,5972750000,-10.220702999999048,67.8691400000007,0.0007652415015935991,-0.005063059073342952,0,-116.8896480000003,1,-23.755957000000127,7872887000.0,214.01988294334262,116.8896480000003,0,0.7586480029498709,13300,13483.290039,13490.19043,13112.650391,13201.530273,12925.379883,13371.098888330598,13354.901117640064,16.197770690534526,41.57675340887266,-25.378982718338136,40.121267364421804
2021-01-21,4,13356.700195,13433.69043,13297.790039,13404.990234,13404.990234,7258640000,-48.29003900000134,135.90039100000104,0.0036154168540878406,-0.010116385494227964,1,38.589843000001565,0,-15.589941399999953,7869214000.0,214.7576693696848,38.589843000001565,1,0.9224097857803841,13400,13366.400391,13483.290039,13490.19043,13112.650391,13201.530273,13376.312941510507,13358.611422555616,17.70151895489107,36.801706518076344,-19.100187563185273,43.13113888039079
2021-01-20,3,13155.120117,13332.259766,13138.299805,13296.450195,13296.450195,6820990000,-141.33007799999905,193.95996099999866,0.010743351390411257,-0.014548168457881115,0,-108.54003900000134,0,-10.591992200000096,7796619000.0,211.6204062509771,108.54003900000134,0,0.8748651178158122,13200,13404.990234,13366.400391,13483.290039,13490.19043,13112.650391,13364.026365124275,13354.006887181125,10.019477943149468,31.44526080309097,-21.425782859941503,39.71251994303649
2021-01-19,2,12921.610352,13012.089844,12861.299805,12996.540039,12996.540039,6297860000,-74.92968699999983,150.79003899999952,0.005798788615259727,-0.011588456643613652,0,-299.9101559999999,1,-45.95800780000009,7693878000.0,228.54766690430284,299.9101559999999,0,0.8185547002434923,12900,13296.450195,13404.990234,13366.400391,13483.290039,13490.19043,13307.490007259003,13327.52786138993,-20.03785413092737,21.1486378162873,-41.18649194721468,34.05691106939443
2021-01-15,5,12898.089844,12941.290039,12758.099609,12803.929688,12803.929688,6458360000,94.16015599999992,183.19042999999874,-0.007300317887287924,-0.014155499911363879,0,-192.61035099999935,1,-44.497070299999905,7630462000.0,227.44634264714105,192.61035099999935,0,0.8463917387964189,12800,12996.540039,13296.450195,13404.990234,13366.400391,13483.290039,13230.019188911463,13288.742811509193,-58.723622597730355,5.174185733483771,-63.89780833121412,32.54802412133225
2021-01-14,4,13010.94043,13037.049805,12886.160156,12898.69043,12898.69043,6734100000,112.25,150.88964900000065,-0.008627354848322827,-0.01157391060530666,1,94.76074200000039,0,-2.668945299999905,7516647000.0,208.06764074922754,94.76074200000039,1,0.8958914792726065,12800,12803.929688,12996.540039,13296.450195,13404.990234,13366.400391,13179.045533694316,13259.850042508513,-80.8045088141971,-12.021553176052405,-68.7829556381447,35.87327168160135
2021-01-13,3,12911.870117,13008.849609,12878.019531,12973.629883,12973.629883,7104810000,-61.75976599999922,130.83007800000087,0.0047831774514742985,-0.010057005956121424,1,74.93945299999905,1,-22.79003900000007,7231201000.0,186.74508643699951,74.93945299999905,1,0.9825214373103445,12900,12898.69043,12803.929688,12996.540039,13296.450195,13404.990234,13147.443125895192,13238.648549211586,-91.20542331639444,-27.858327204120815,-63.34709611227363,40.515440836193754
2021-01-12,2,12916.099609,12957.429688,12783.709961,12892.089844,12892.089844,7264070000,24.009765000000698,173.7197269999997,-0.0018589021242349801,-0.013406958878648841,0,-81.54003899999952,0,-22.056054699999912,6795489000.0,186.47068688252628,81.54003899999952,0,1.0689547139286077,12800,12973.629883,12898.69043,12803.929688,12996.540039,13296.450195,13108.158005603625,13212.977534010728,-104.81952840710255,-43.25056744471716,-61.56896096238539,37.67411624497561
2021-01-11,1,12961.5,13023.209961,12883.589844,12902.490234,12902.490234,6960470000,59.00976599999922,139.6201170000004,-0.0045526957528063275,-0.010720868159087831,1,10.400390000000698,1,-58.770019599999976,6806576000.0,125.09511230946109,10.400390000000698,1,1.0226096057694793,12900,12892.089844,12973.629883,12898.69043,12803.929688,12996.540039,13076.516809972298,13189.978474750675,-113.46166477837687,-57.292786911449106,-56.168877866927765,41.717319800348506
2021-01-08,5,13037.240234,13113.089844,12939.730469,13105.200195,13105.200195,7289390000,-67.95996099999866,173.359375,0.005212756670906848,-0.013220329995628145,1,202.70996099999866,0,-37.80898440000001,6816144000.0,149.86169773433977,202.70996099999866,1,1.0694301646209352,13100,12902.490234,12892.089844,12973.629883,12898.69043,12803.929688,13080.929638438098,13183.69860217655,-102.76896373845193,-66.38802227684968,-36.38094146160225,54.5631303713105
2021-01-07,4,12745.410156,12966.679688,12744.820313,12939.570313,12939.570313,6841480000,-194.16015700000025,221.859375,0.015233731564817306,-0.017109960324331874,0,-165.62988199999927,0,-42.683007799999906,6903017000.0,153.46864518605284,165.62988199999927,0,0.9910854920392055,12900,13105.200195,12902.490234,12892.089844,12973.629883,12898.69043,13059.18204990916,13165.61502520051,-106.43297529135089,-74.39701287974992,-32.03596241160096,42.95746287138158
2021-01-06,3,12601.259766,12803.290039,12569.419922,12623.349609,12623.349609,7689880000,-22.089843000001565,233.8701170000004,0.0017529868767250652,-0.01826640779734041,0,-316.2207039999994,1,-78.1640625,6946141000.0,172.43426059296505,316.2207039999994,0,1.1070722578191257,12600,12939.570313,13105.200195,12902.490234,12892.089844,12973.629883,12992.130905153905,13125.447216593064,-133.3163114391591,-86.18087259163177,-47.13543884752734,38.27843314899845
2021-01-05,2,12663.129883,12809.669922,12663.129883,12802.379883,12802.379883,6971860000,-139.25,146.54003899999952,0.01099649149038109,-0.011439798206534891,1,179.03027399999883,0,-49.407031199999984,6961228000.0,189.9001861574295,179.03027399999883,1,1.0015273167320478,12800,12623.349609,12939.570313,13105.200195,12902.490234,12892.089844,12962.93844020715,13101.516302993577,-138.57786278642743,-96.6602706305909,-41.91759215583653,31.7911581987116
2021-01-04,1,12950.219727,12950.219727,12537.419922,12694.660156,12694.660156,6636170000,255.55957099999978,412.79980500000056,-0.01973399497362828,-0.03187589196956647,0,-107.7197269999997,0,-30.18798829999996,6995059000.0,170.4613234661934,107.7197269999997,0,0.9486939280998202,12600,12802.379883,12623.349609,12939.570313,13105.200195,12902.490234,12921.664858021435,13071.378810623683,-149.71395260224745,-107.27100702492221,-42.44294557732523,30.180111391484914
2020-12-31,4,12852.959961,12904.089844,12804.75,12888.280273,12888.280273,4815840000,-35.32031199999983,99.33984400000008,0.0027480294116820543,-0.007698322407929454,1,193.6201170000004,1,8.435058500000014,6830807000.0,173.3029498474314,193.6201170000004,1,0.7050177233817322,12800,12694.660156,12802.379883,12623.349609,12939.570313,13105.200195,12916.528768018137,13057.815955984892,-141.28718796675457,-114.0742432132887,-27.212944753465877,38.43008659015726
2020-12-30,3,12900.030273,12917.450195,12828.790039,12845.360352,12845.360352,5343010000,54.66992100000061,88.66015599999992,-0.004237968426665305,-0.006863595729931121,0,-42.91992100000061,0,-5.333007800000087,6691698000.0,171.1382889893054,42.91992100000061,0,0.7984535464690726,12800,12888.280273,12694.660156,12802.379883,12623.349609,12939.570313,12905.579780938424,13042.078503837864,-136.4987228994396,-118.55913915051889,-17.93958374892071,36.48597214780267
2020-12-29,2,12909.860352,12925.530273,12816.589844,12843.490234,12843.490234,4726920000,66.37011799999891,108.94042900000022,-0.005141040738656544,-0.008428314096139228,0,-1.8701179999989108,0,-13.013964899999882,6453909000.0,168.8435101397617,1.8701179999989108,0,0.7324119382532354,12800,12845.360352,12888.280273,12694.660156,12802.379883,12623.349609,12896.027542947899,13027.368261627651,-131.34071867975217,-121.11545505636555,-10.225263623386624,38.46773892075844
